NO,우선순위,K,lon,lat,id,시,구,도로명주소
2201,56,66,127.1095247,37.63927743,803,서울특별시,노원구,서울특별시 노원구 화랑로 826
2202,57,66,127.0710452,37.62922907,802,서울특별시,노원구,서울특별시 노원구 동일로 1114
2203,58,66,127.0445947,37.69222338,801,서울특별시,도봉구,서울특별시 도봉구 도봉로 981
2204,59,66,126.9213366,37.6439125,800,서울특별시,은평구,서울특별시 은평구 진관3로 77
2205,60,66,126.8168487,37.54240409,799,서울특별시,강서구,서울특별시 강서구 방화대로 18
2206,61,66,126.7994482,37.5873691,798,서울특별시,강서구,서울특별시 강서구 개화동로 255
2207,62,66,126.8018228,37.57566579,797,서울특별시,강서구,서울특별시 강서구 개화동로19길 5-20
2208,63,66,126.8645345,37.52554475,796,서울특별시,양천구,서울특별시 양천구 목동로 189-1
2209,64,66,126.8714757,37.50755489,795,서울특별시,양천구,서울특별시 양천구 안양천로 683
2210,65,66,126.8386654,37.50737575,794,서울특별시,양천구,서울특별시 양천구 신정로 146
2211,66,66,126.7691857,37.55473748,793,서울특별시,강서구,서울특별시 강서구 벌말로 266
2212,1,67,127.1034226,37.50766,792,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40
2213,2,67,127.0668206,37.57603432,791,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15
2214,3,67,127.0356428,37.49028717,790,서울특별시,강남구,서울특별시 강남구 강남대로58길 45
2215,4,67,127.0169049,37.58936078,789,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168
2216,5,67,127.0785766,37.49946173,788,서울특별시,강남구,서울특별시 강남구 남부순환로 3183
2217,6,67,126.9060274,37.57353209,787,서울특별시,서대문구,서울특별시 서대문구 수색로 123
2218,7,67,126.8475203,37.52995871,786,서울특별시,강서구,서울특별시 강서구 강서로 21
2219,8,67,127.129303,37.53658752,785,서울특별시,강동구,서울특별시 강동구 천호대로 1056
2220,9,67,127.0589677,37.56338635,784,서울특별시,동대문구,서울특별시 동대문구 한천로2길 6
2221,10,67,126.8270683,37.53885739,783,서울특별시,양천구,서울특별시 양천구 화곡로4길 2
2222,11,67,126.8316682,37.53077141,782,서울특별시,양천구,서울특별시 양천구 남부순환로 412
2223,12,67,126.8374145,37.52088897,781,서울특별시,양천구,서울특별시 양천구 남부순환로 538
2224,13,67,126.8602541,37.49667843,780,서울특별시,구로구,서울특별시 구로구 경인로 364
2225,14,67,126.8608626,37.55797338,779,서울특별시,강서구,서울특별시 강서구 양천로 556
2226,15,67,127.1317174,37.50594889,778,서울특별시,송파구,서울특별시 송파구 마천로 103
2227,16,67,127.032418,37.64440506,777,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
2228,17,67,126.8978669,37.46172322,776,서울특별시,금천구,서울특별시 금천구 시흥대로 316
2229,18,67,126.9022103,37.48427922,775,서울특별시,구로구,서울특별시 구로구 시흥대로 573
2230,19,67,126.8771851,37.50127567,774,서울특별시,구로구,서울특별시 구로구 경인로 531
2231,20,67,127.0413863,37.66066431,773,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
2232,21,67,127.075778,37.59409379,772,서울특별시,중랑구,서울특별시 중랑구 망우로 209
2233,22,67,126.8995368,37.53564274,771,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
2234,23,67,127.0840381,37.53463405,770,서울특별시,광진구,서울특별시 광진구 자양로 75
2235,24,67,127.0609412,37.61296776,769,서울특별시,성북구,서울특별시 성북구 화랑로 292
2236,25,67,127.0522496,37.55074215,768,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200
2237,26,67,126.9531867,37.47370984,767,서울특별시,관악구,서울특별시 관악구 관악로 96
2238,27,67,126.8376614,37.49294851,766,서울특별시,구로구,서울특별시 구로구 경인로8길 31
2239,28,67,127.0792574,37.57968469,765,서울특별시,중랑구,서울특별시 중랑구 동일로 553
2240,29,67,127.0675304,37.64904569,764,서울특별시,노원구,서울특별시 노원구 동일로210길 86
2241,30,67,126.929239,37.49973594,763,서울특별시,동작구,서울특별시 동작구 상도로 77
2242,31,67,127.0983262,37.61400227,762,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33
2243,32,67,126.8164618,37.58476484,761,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186
2244,33,67,127.0599462,37.5895291,760,서울특별시,동대문구,서울특별시 동대문구 망우로 62
2245,34,67,127.0117006,37.51903408,759,서울특별시,서초구,서울특별시 서초구 잠원로 181
2246,35,67,126.9825529,37.47925026,758,서울특별시,서초구,서울특별시 서초구 방배천로 32
2247,36,67,126.9950363,37.47299474,757,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3
2248,37,67,127.0770739,37.5652553,756,서울특별시,광진구,서울특별시 광진구 동일로 388
2249,38,67,127.0737078,37.55983509,755,서울특별시,광진구,서울특별시 광진구 동일로 322
2250,39,67,127.0737078,37.55983509,754,서울특별시,광진구,서울특별시 광진구 동일로 322
2251,40,67,127.0279354,37.63627517,753,서울특별시,강북구,서울특별시 강북구 오패산로 393
2252,41,67,127.128095,37.55190676,752,서울특별시,강동구,서울특별시 강동구 올림픽로 793
2253,42,67,127.0438522,37.62822573,751,서울특별시,강북구,서울특별시 강북구 월계로37길 142
2254,43,67,126.900322,37.57891129,750,서울특별시,은평구,서울특별시 은평구 수색로 199
2255,44,67,126.8301412,37.57492854,749,서울특별시,강서구,서울특별시 강서구 양천로 237
2256,45,67,126.8177259,37.57035075,748,서울특별시,강서구,서울특별시 강서구 방화대로34길 43
2257,46,67,127.1017975,37.60049387,747,서울특별시,중랑구,서울특별시 중랑구 망우로 447
2258,47,67,127.0559692,37.68685877,746,서울특별시,노원구,서울특별시 노원구 동일로 1776
2259,48,67,127.0560606,37.67153646,745,서울특별시,노원구,서울특별시 노원구 동일로 1602
2260,49,67,127.0222801,37.63444973,744,서울특별시,강북구,서울특별시 강북구 덕릉로 78
2261,50,67,127.1463365,37.52492212,743,서울특별시,강동구,서울특별시 강동구 동남로 563
2262,51,67,126.9339614,37.47361931,742,서울특별시,관악구,서울특별시 관악구 신림로 170
2263,52,67,126.9649835,37.5638992,741,서울특별시,서대문구,서울특별시 서대문구 충정로2가 충정로 59
2264,53,67,127.1058513,37.47612045,740,서울특별시,강남구,서울특별시 강남구 밤고개로 206
2265,54,67,127.0722508,37.61661466,739,서울특별시,노원구,서울특별시 노원구 화랑로 405
2266,55,67,127.1095247,37.63927743,738,서울특별시,노원구,서울특별시 노원구 화랑로 826
2267,56,67,127.0710452,37.62922907,737,서울특별시,노원구,서울특별시 노원구 동일로 1114
2268,57,67,127.0722508,37.61661466,736,서울특별시,노원구,서울특별시 노원구 화랑로 405
2269,58,67,127.0445947,37.69222338,735,서울특별시,도봉구,서울특별시 도봉구 도봉로 981
2270,59,67,126.9213366,37.6439125,734,서울특별시,은평구,서울특별시 은평구 진관3로 77
2271,60,67,126.8168487,37.54240409,733,서울특별시,강서구,서울특별시 강서구 방화대로 18
2272,61,67,126.7994482,37.5873691,732,서울특별시,강서구,서울특별시 강서구 개화동로 255
2273,62,67,126.8018228,37.57566579,731,서울특별시,강서구,서울특별시 강서구 개화동로19길 5-20
2274,63,67,126.8645345,37.52554475,730,서울특별시,양천구,서울특별시 양천구 목동로 189-1
2275,64,67,126.8714757,37.50755489,729,서울특별시,양천구,서울특별시 양천구 안양천로 683
2276,65,67,126.8386654,37.50737575,728,서울특별시,양천구,서울특별시 양천구 신정로 146
2277,66,67,126.7680448,37.55563175,727,서울특별시,강서구,서울특별시 강서구 벌말로 271
2278,67,67,126.7691857,37.55473748,726,서울특별시,강서구,서울특별시 강서구 벌말로 266
2279,1,68,127.1034226,37.50766,725,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40
2280,2,68,127.0668206,37.57603432,724,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15
2281,3,68,127.0356428,37.49028717,723,서울특별시,강남구,서울특별시 강남구 강남대로58길 45
2282,4,68,127.0169049,37.58936078,722,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168
2283,5,68,127.0785766,37.49946173,721,서울특별시,강남구,서울특별시 강남구 남부순환로 3183
2284,6,68,126.9060274,37.57353209,720,서울특별시,서대문구,서울특별시 서대문구 수색로 123
2285,7,68,126.8475203,37.52995871,719,서울특별시,강서구,서울특별시 강서구 강서로 21
2286,8,68,127.129303,37.53658752,718,서울특별시,강동구,서울특별시 강동구 천호대로 1056
2287,9,68,127.0589677,37.56338635,717,서울특별시,동대문구,서울특별시 동대문구 한천로2길 6
2288,10,68,126.8270683,37.53885739,716,서울특별시,양천구,서울특별시 양천구 화곡로4길 2
2289,11,68,126.8316682,37.53077141,715,서울특별시,양천구,서울특별시 양천구 남부순환로 412
2290,12,68,126.8374145,37.52088897,714,서울특별시,양천구,서울특별시 양천구 남부순환로 538
2291,13,68,126.8602541,37.49667843,713,서울특별시,구로구,서울특별시 구로구 경인로 364
2292,14,68,126.8608626,37.55797338,712,서울특별시,강서구,서울특별시 강서구 양천로 556
2293,15,68,127.1317174,37.50594889,711,서울특별시,송파구,서울특별시 송파구 마천로 103
2294,16,68,127.032418,37.64440506,710,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
2295,17,68,126.8978669,37.46172322,709,서울특별시,금천구,서울특별시 금천구 시흥대로 316
2296,18,68,126.9022103,37.48427922,708,서울특별시,구로구,서울특별시 구로구 시흥대로 573
2297,19,68,126.8771851,37.50127567,707,서울특별시,구로구,서울특별시 구로구 경인로 531
2298,20,68,127.0413863,37.66066431,706,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
2299,21,68,127.1034178,37.50856135,705,서울특별시,송파구,서울특별시 송파구 송파대로 475-2
2300,22,68,127.075778,37.59409379,704,서울특별시,중랑구,서울특별시 중랑구 망우로 209
2301,23,68,126.8995368,37.53564274,703,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
2302,24,68,127.0840381,37.53463405,702,서울특별시,광진구,서울특별시 광진구 자양로 75
2303,25,68,127.0609412,37.61296776,701,서울특별시,성북구,서울특별시 성북구 화랑로 292
2304,26,68,127.0522496,37.55074215,700,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200
2305,27,68,126.9531867,37.47370984,699,서울특별시,관악구,서울특별시 관악구 관악로 96
2306,28,68,126.8376614,37.49294851,698,서울특별시,구로구,서울특별시 구로구 경인로8길 31
2307,29,68,127.0792574,37.57968469,697,서울특별시,중랑구,서울특별시 중랑구 동일로 553
2308,30,68,127.0675304,37.64904569,696,서울특별시,노원구,서울특별시 노원구 동일로210길 86
2309,31,68,126.929239,37.49973594,695,서울특별시,동작구,서울특별시 동작구 상도로 77
2310,32,68,127.0983262,37.61400227,694,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33
2311,33,68,126.8164618,37.58476484,693,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186
2312,34,68,127.0599462,37.5895291,692,서울특별시,동대문구,서울특별시 동대문구 망우로 62
2313,35,68,127.0117006,37.51903408,691,서울특별시,서초구,서울특별시 서초구 잠원로 181
2314,36,68,126.9825529,37.47925026,690,서울특별시,서초구,서울특별시 서초구 방배천로 32
2315,37,68,126.9950363,37.47299474,689,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3
2316,38,68,127.0770739,37.5652553,688,서울특별시,광진구,서울특별시 광진구 동일로 388
2317,39,68,127.0737078,37.55983509,687,서울특별시,광진구,서울특별시 광진구 동일로 322
2318,40,68,127.0737078,37.55983509,686,서울특별시,광진구,서울특별시 광진구 동일로 322
2319,41,68,127.0279354,37.63627517,685,서울특별시,강북구,서울특별시 강북구 오패산로 393
2320,42,68,127.128095,37.55190676,684,서울특별시,강동구,서울특별시 강동구 올림픽로 793
2321,43,68,127.0438522,37.62822573,683,서울특별시,강북구,서울특별시 강북구 월계로37길 142
2322,44,68,126.900322,37.57891129,682,서울특별시,은평구,서울특별시 은평구 수색로 199
2323,45,68,126.8301412,37.57492854,681,서울특별시,강서구,서울특별시 강서구 양천로 237
2324,46,68,126.8177259,37.57035075,680,서울특별시,강서구,서울특별시 강서구 방화대로34길 43
2325,47,68,127.1017975,37.60049387,679,서울특별시,중랑구,서울특별시 중랑구 망우로 447
2326,48,68,127.0559692,37.68685877,678,서울특별시,노원구,서울특별시 노원구 동일로 1776
2327,49,68,127.0560606,37.67153646,677,서울특별시,노원구,서울특별시 노원구 동일로 1602
2328,50,68,127.0222801,37.63444973,676,서울특별시,강북구,서울특별시 강북구 덕릉로 78
2329,51,68,127.1463365,37.52492212,675,서울특별시,강동구,서울특별시 강동구 동남로 563
2330,52,68,126.9339614,37.47361931,674,서울특별시,관악구,서울특별시 관악구 신림로 170
2331,53,68,126.9649835,37.5638992,673,서울특별시,서대문구,서울특별시 서대문구 충정로2가 충정로 59
2332,54,68,127.1058513,37.47612045,672,서울특별시,강남구,서울특별시 강남구 밤고개로 206
2333,55,68,127.0722508,37.61661466,671,서울특별시,노원구,서울특별시 노원구 화랑로 405
2334,56,68,127.1095247,37.63927743,670,서울특별시,노원구,서울특별시 노원구 화랑로 826
2335,57,68,127.0710452,37.62922907,669,서울특별시,노원구,서울특별시 노원구 동일로 1114
2336,58,68,127.0722508,37.61661466,668,서울특별시,노원구,서울특별시 노원구 화랑로 405
2337,59,68,127.0445947,37.69222338,667,서울특별시,도봉구,서울특별시 도봉구 도봉로 981
2338,60,68,126.9213366,37.6439125,666,서울특별시,은평구,서울특별시 은평구 진관3로 77
2339,61,68,126.8168487,37.54240409,665,서울특별시,강서구,서울특별시 강서구 방화대로 18
2340,62,68,126.7994482,37.5873691,664,서울특별시,강서구,서울특별시 강서구 개화동로 255
2341,63,68,126.8018228,37.57566579,663,서울특별시,강서구,서울특별시 강서구 개화동로19길 5-20
2342,64,68,126.8645345,37.52554475,662,서울특별시,양천구,서울특별시 양천구 목동로 189-1
2343,65,68,126.8714757,37.50755489,661,서울특별시,양천구,서울특별시 양천구 안양천로 683
2344,66,68,126.8386654,37.50737575,660,서울특별시,양천구,서울특별시 양천구 신정로 146
2345,67,68,126.7680448,37.55563175,659,서울특별시,강서구,서울특별시 강서구 벌말로 271
2346,68,68,126.7691857,37.55473748,658,서울특별시,강서구,서울특별시 강서구 벌말로 266
2347,1,69,127.1034226,37.50766,657,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40
2348,2,69,127.0668206,37.57603432,656,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15
2349,3,69,127.0356428,37.49028717,655,서울특별시,강남구,서울특별시 강남구 강남대로58길 45
2350,4,69,127.0169049,37.58936078,654,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168
2351,5,69,127.0785766,37.49946173,653,서울특별시,강남구,서울특별시 강남구 남부순환로 3183
2352,6,69,126.9060274,37.57353209,652,서울특별시,서대문구,서울특별시 서대문구 수색로 123
2353,7,69,126.8475203,37.52995871,651,서울특별시,강서구,서울특별시 강서구 강서로 21
2354,8,69,127.129303,37.53658752,650,서울특별시,강동구,서울특별시 강동구 천호대로 1056
2355,9,69,127.0589677,37.56338635,649,서울특별시,동대문구,서울특별시 동대문구 한천로2길 6
2356,10,69,126.8270683,37.53885739,648,서울특별시,양천구,서울특별시 양천구 화곡로4길 2
2357,11,69,126.8316682,37.53077141,647,서울특별시,양천구,서울특별시 양천구 남부순환로 412
2358,12,69,126.8374145,37.52088897,646,서울특별시,양천구,서울특별시 양천구 남부순환로 538
2359,13,69,126.8602541,37.49667843,645,서울특별시,구로구,서울특별시 구로구 경인로 364
2360,14,69,126.8608626,37.55797338,644,서울특별시,강서구,서울특별시 강서구 양천로 556
2361,15,69,127.1317174,37.50594889,643,서울특별시,송파구,서울특별시 송파구 마천로 103
2362,16,69,127.032418,37.64440506,642,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
2363,17,69,126.8978669,37.46172322,641,서울특별시,금천구,서울특별시 금천구 시흥대로 316
2364,18,69,126.8771776,37.50217699,640,서울특별시,구로구,서울특별시 구로구 경인로55길 17
2365,19,69,126.9022103,37.48427922,639,서울특별시,구로구,서울특별시 구로구 시흥대로 573
2366,20,69,126.8771851,37.50127567,638,서울특별시,구로구,서울특별시 구로구 경인로 531
2367,21,69,127.0413863,37.66066431,637,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
2368,22,69,127.1034178,37.50856135,636,서울특별시,송파구,서울특별시 송파구 송파대로 475-2
2369,23,69,127.075778,37.59409379,635,서울특별시,중랑구,서울특별시 중랑구 망우로 209
2370,24,69,126.8995368,37.53564274,634,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
2371,25,69,127.0840381,37.53463405,633,서울특별시,광진구,서울특별시 광진구 자양로 75
2372,26,69,127.0609412,37.61296776,632,서울특별시,성북구,서울특별시 성북구 화랑로 292
2373,27,69,127.0522496,37.55074215,631,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200
2374,28,69,126.9531867,37.47370984,630,서울특별시,관악구,서울특별시 관악구 관악로 96
2375,29,69,126.8376614,37.49294851,629,서울특별시,구로구,서울특별시 구로구 경인로8길 31
2376,30,69,127.0792574,37.57968469,628,서울특별시,중랑구,서울특별시 중랑구 동일로 553
2377,31,69,127.0675304,37.64904569,627,서울특별시,노원구,서울특별시 노원구 동일로210길 86
2378,32,69,126.929239,37.49973594,626,서울특별시,동작구,서울특별시 동작구 상도로 77
2379,33,69,127.0983262,37.61400227,625,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33
2380,34,69,126.8164535,37.58566613,624,서울특별시,강서구,서울특별시 강서구 양천로27길 261-40
2381,35,69,126.8164618,37.58476484,623,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186
2382,36,69,127.0599462,37.5895291,622,서울특별시,동대문구,서울특별시 동대문구 망우로 62
2383,37,69,127.0117006,37.51903408,621,서울특별시,서초구,서울특별시 서초구 잠원로 181
2384,38,69,126.9825529,37.47925026,620,서울특별시,서초구,서울특별시 서초구 방배천로 32
2385,39,69,126.9950363,37.47299474,619,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3
2386,40,69,127.0770739,37.5652553,618,서울특별시,광진구,서울특별시 광진구 동일로 388
2387,41,69,127.0737078,37.55983509,617,서울특별시,광진구,서울특별시 광진구 동일로 322
2388,42,69,127.0737078,37.55983509,616,서울특별시,광진구,서울특별시 광진구 동일로 322
2389,43,69,127.0279354,37.63627517,615,서울특별시,강북구,서울특별시 강북구 오패산로 393
2390,44,69,127.128095,37.55190676,614,서울특별시,강동구,서울특별시 강동구 올림픽로 793
2391,45,69,127.0438522,37.62822573,613,서울특별시,강북구,서울특별시 강북구 월계로37길 142
2392,46,69,126.900322,37.57891129,612,서울특별시,은평구,서울특별시 은평구 수색로 199
2393,47,69,126.8301412,37.57492854,611,서울특별시,강서구,서울특별시 강서구 양천로 237
2394,48,69,126.8177259,37.57035075,610,서울특별시,강서구,서울특별시 강서구 방화대로34길 43
2395,49,69,127.1017975,37.60049387,609,서울특별시,중랑구,서울특별시 중랑구 망우로 447
2396,50,69,127.0559692,37.68685877,608,서울특별시,노원구,서울특별시 노원구 동일로 1776
2397,51,69,127.0560606,37.67153646,607,서울특별시,노원구,서울특별시 노원구 동일로 1602
2398,52,69,127.0222801,37.63444973,606,서울특별시,강북구,서울특별시 강북구 덕릉로 78
2399,53,69,127.1463365,37.52492212,605,서울특별시,강동구,서울특별시 강동구 동남로 563
2400,54,69,126.9339614,37.47361931,604,서울특별시,관악구,서울특별시 관악구 신림로 170
2401,55,69,126.9649835,37.5638992,603,서울특별시,서대문구,서울특별시 서대문구 충정로2가 충정로 59
2402,56,69,127.1058513,37.47612045,602,서울특별시,강남구,서울특별시 강남구 밤고개로 206
2403,57,69,127.0722508,37.61661466,601,서울특별시,노원구,서울특별시 노원구 화랑로 405
2404,58,69,127.1095247,37.63927743,600,서울특별시,노원구,서울특별시 노원구 화랑로 826
2405,59,69,127.0710452,37.62922907,599,서울특별시,노원구,서울특별시 노원구 동일로 1114
2406,60,69,127.0722508,37.61661466,598,서울특별시,노원구,서울특별시 노원구 화랑로 405
2407,61,69,127.0445947,37.69222338,597,서울특별시,도봉구,서울특별시 도봉구 도봉로 981
2408,62,69,126.9213366,37.6439125,596,서울특별시,은평구,서울특별시 은평구 진관3로 77
2409,63,69,126.8168487,37.54240409,595,서울특별시,강서구,서울특별시 강서구 방화대로 18
2410,64,69,126.7994482,37.5873691,594,서울특별시,강서구,서울특별시 강서구 개화동로 255
2411,65,69,126.8018228,37.57566579,593,서울특별시,강서구,서울특별시 강서구 개화동로19길 5-20
2412,66,69,126.8645345,37.52554475,592,서울특별시,양천구,서울특별시 양천구 목동로 189-1
2413,67,69,126.8714757,37.50755489,591,서울특별시,양천구,서울특별시 양천구 안양천로 683
2414,68,69,126.8386654,37.50737575,590,서울특별시,양천구,서울특별시 양천구 신정로 146
2415,69,69,126.7691857,37.55473748,589,서울특별시,강서구,서울특별시 강서구 벌말로 266
2416,1,70,127.1034226,37.50766,588,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40
2417,2,70,127.0668206,37.57603432,587,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15
2418,3,70,127.0356428,37.49028717,586,서울특별시,강남구,서울특별시 강남구 강남대로58길 45
2419,4,70,127.0169049,37.58936078,585,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168
2420,5,70,127.0785766,37.49946173,584,서울특별시,강남구,서울특별시 강남구 남부순환로 3183
2421,6,70,126.9060274,37.57353209,583,서울특별시,서대문구,서울특별시 서대문구 수색로 123
2422,7,70,126.8475203,37.52995871,582,서울특별시,강서구,서울특별시 강서구 강서로 21
2423,8,70,127.129303,37.53658752,581,서울특별시,강동구,서울특별시 강동구 천호대로 1056
2424,9,70,127.058973,37.56248502,580,서울특별시,동대문구,서울특별시 동대문구 천호대로 361
2425,10,70,127.058973,37.56248502,579,서울특별시,동대문구,서울특별시 동대문구 천호대로 361
2426,11,70,126.8270683,37.53885739,578,서울특별시,양천구,서울특별시 양천구 화곡로4길 2
2427,12,70,126.8316682,37.53077141,577,서울특별시,양천구,서울특별시 양천구 남부순환로 412
2428,13,70,126.8374145,37.52088897,576,서울특별시,양천구,서울특별시 양천구 남부순환로 538
2429,14,70,126.8602541,37.49667843,575,서울특별시,구로구,서울특별시 구로구 경인로 364
2430,15,70,126.8586369,37.55345459,574,서울특별시,강서구,서울특별시 강서구 공항대로 468
2431,16,70,126.8608626,37.55797338,573,서울특별시,강서구,서울특별시 강서구 양천로 556
2432,17,70,127.1317174,37.50594889,572,서울특별시,송파구,서울특별시 송파구 마천로 103
2433,18,70,127.032418,37.64440506,571,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
2434,19,70,126.8978669,37.46172322,570,서울특별시,금천구,서울특별시 금천구 시흥대로 316
2435,20,70,126.8771776,37.50217699,569,서울특별시,구로구,서울특별시 구로구 경인로55길 17
2436,21,70,126.9022103,37.48427922,568,서울특별시,구로구,서울특별시 구로구 시흥대로 573
2437,22,70,126.9022103,37.48427922,567,서울특별시,구로구,서울특별시 구로구 시흥대로 573
2438,23,70,126.8771851,37.50127567,566,서울특별시,구로구,서울특별시 구로구 경인로 531
2439,24,70,127.0413863,37.66066431,565,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
2440,25,70,127.1034178,37.50856135,564,서울특별시,송파구,서울특별시 송파구 송파대로 475-2
2441,26,70,127.075778,37.59409379,563,서울특별시,중랑구,서울특별시 중랑구 망우로 209
2442,27,70,126.8995368,37.53564274,562,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
2443,28,70,127.0840381,37.53463405,561,서울특별시,광진구,서울특별시 광진구 자양로 75
2444,29,70,127.0609412,37.61296776,560,서울특별시,성북구,서울특별시 성북구 화랑로 292
2445,30,70,127.0522496,37.55074215,559,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200
2446,31,70,126.9531867,37.47370984,558,서울특별시,관악구,서울특별시 관악구 관악로 96
2447,32,70,126.8376614,37.49294851,557,서울특별시,구로구,서울특별시 구로구 경인로8길 31
2448,33,70,127.0792574,37.57968469,556,서울특별시,중랑구,서울특별시 중랑구 동일로 553
2449,34,70,127.0675304,37.64904569,555,서울특별시,노원구,서울특별시 노원구 동일로210길 86
2450,35,70,126.929239,37.49973594,554,서울특별시,동작구,서울특별시 동작구 상도로 77
2451,36,70,127.0983262,37.61400227,553,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33
2452,37,70,126.8164535,37.58566613,552,서울특별시,강서구,서울특별시 강서구 양천로27길 261-40
2453,38,70,126.8164618,37.58476484,551,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186
2454,39,70,127.0599462,37.5895291,550,서울특별시,동대문구,서울특별시 동대문구 망우로 62
2455,40,70,127.0117006,37.51903408,549,서울특별시,서초구,서울특별시 서초구 잠원로 181
2456,41,70,126.9825529,37.47925026,548,서울특별시,서초구,서울특별시 서초구 방배천로 32
2457,42,70,126.9950363,37.47299474,547,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3
2458,43,70,127.0770739,37.5652553,546,서울특별시,광진구,서울특별시 광진구 동일로 388
2459,44,70,127.0737078,37.55983509,545,서울특별시,광진구,서울특별시 광진구 동일로 322
2460,45,70,127.0279354,37.63627517,544,서울특별시,강북구,서울특별시 강북구 오패산로 393
2461,46,70,127.128095,37.55190676,543,서울특별시,강동구,서울특별시 강동구 올림픽로 793
2462,47,70,127.0438522,37.62822573,542,서울특별시,강북구,서울특별시 강북구 월계로37길 142
2463,48,70,126.900322,37.57891129,541,서울특별시,은평구,서울특별시 은평구 수색로 199
2464,49,70,126.8301412,37.57492854,540,서울특별시,강서구,서울특별시 강서구 양천로 237
2465,50,70,126.8177259,37.57035075,539,서울특별시,강서구,서울특별시 강서구 방화대로34길 43
2466,51,70,127.1017975,37.60049387,538,서울특별시,중랑구,서울특별시 중랑구 망우로 447
2467,52,70,127.0559692,37.68685877,537,서울특별시,노원구,서울특별시 노원구 동일로 1776
2468,53,70,127.0560606,37.67153646,536,서울특별시,노원구,서울특별시 노원구 동일로 1602
2469,54,70,127.0222801,37.63444973,535,서울특별시,강북구,서울특별시 강북구 덕릉로 78
2470,55,70,127.1463365,37.52492212,534,서울특별시,강동구,서울특별시 강동구 동남로 563
2471,56,70,126.9339614,37.47361931,533,서울특별시,관악구,서울특별시 관악구 신림로 170
2472,57,70,126.9649835,37.5638992,532,서울특별시,서대문구,서울특별시 서대문구 충정로2가 충정로 59
2473,58,70,127.1058513,37.47612045,531,서울특별시,강남구,서울특별시 강남구 밤고개로 206
2474,59,70,127.0722508,37.61661466,530,서울특별시,노원구,서울특별시 노원구 화랑로 405
2475,60,70,127.1095247,37.63927743,529,서울특별시,노원구,서울특별시 노원구 화랑로 826
2476,61,70,127.0710452,37.62922907,528,서울특별시,노원구,서울특별시 노원구 동일로 1114
2477,62,70,127.0445947,37.69222338,527,서울특별시,도봉구,서울특별시 도봉구 도봉로 981
2478,63,70,126.9213366,37.6439125,526,서울특별시,은평구,서울특별시 은평구 진관3로 77
2479,64,70,126.8168487,37.54240409,525,서울특별시,강서구,서울특별시 강서구 방화대로 18
2480,65,70,126.7994482,37.5873691,524,서울특별시,강서구,서울특별시 강서구 개화동로 255
2481,66,70,126.8018228,37.57566579,523,서울특별시,강서구,서울특별시 강서구 개화동로19길 5-20
2482,67,70,126.8645345,37.52554475,522,서울특별시,양천구,서울특별시 양천구 목동로 189-1
2483,68,70,126.8714757,37.50755489,521,서울특별시,양천구,서울특별시 양천구 안양천로 683
2484,69,70,126.8386654,37.50737575,520,서울특별시,양천구,서울특별시 양천구 신정로 146
2485,70,70,126.7691857,37.55473748,519,서울특별시,강서구,서울특별시 강서구 벌말로 266
