NO,K,lon,lat,id,시,구,도로명주소
2293,68,127.1317174,37.50594889,711,서울특별시,송파구,서울특별시 송파구 마천로 103
2294,68,127.032418,37.64440506,710,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
2295,68,126.8978669,37.46172322,709,서울특별시,금천구,서울특별시 금천구 시흥대로 316
2296,68,126.9022103,37.48427922,708,서울특별시,구로구,서울특별시 구로구 시흥대로 573
2297,68,126.8771851,37.50127567,707,서울특별시,구로구,서울특별시 구로구 경인로 531
2298,68,127.0413863,37.66066431,706,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
2299,68,127.1034178,37.50856135,705,서울특별시,송파구,서울특별시 송파구 송파대로 475-2
2300,68,127.075778,37.59409379,704,서울특별시,중랑구,서울특별시 중랑구 망우로 209
2301,68,126.8995368,37.53564274,703,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
2302,68,127.0840381,37.53463405,702,서울특별시,광진구,서울특별시 광진구 자양로 75
2303,68,127.0609412,37.61296776,701,서울특별시,성북구,서울특별시 성북구 화랑로 292
2304,68,127.0522496,37.55074215,700,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200
2305,68,126.9531867,37.47370984,699,서울특별시,관악구,서울특별시 관악구 관악로 96
2306,68,126.8376614,37.49294851,698,서울특별시,구로구,서울특별시 구로구 경인로8길 31
2307,68,127.0792574,37.57968469,697,서울특별시,중랑구,서울특별시 중랑구 동일로 553
2308,68,127.0675304,37.64904569,696,서울특별시,노원구,서울특별시 노원구 동일로210길 86
2309,68,126.929239,37.49973594,695,서울특별시,동작구,서울특별시 동작구 상도로 77
2310,68,127.0983262,37.61400227,694,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33
2311,68,126.8164618,37.58476484,693,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186
2312,68,127.0599462,37.5895291,692,서울특별시,동대문구,서울특별시 동대문구 망우로 62
2313,68,127.0117006,37.51903408,691,서울특별시,서초구,서울특별시 서초구 잠원로 181
2314,68,126.9825529,37.47925026,690,서울특별시,서초구,서울특별시 서초구 방배천로 32
2315,68,126.9950363,37.47299474,689,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3
2316,68,127.0770739,37.5652553,688,서울특별시,광진구,서울특별시 광진구 동일로 388
2317,68,127.0737078,37.55983509,687,서울특별시,광진구,서울특별시 광진구 동일로 322
2318,68,127.0737078,37.55983509,686,서울특별시,광진구,서울특별시 광진구 동일로 322
2319,68,127.0279354,37.63627517,685,서울특별시,강북구,서울특별시 강북구 오패산로 393
2320,68,127.128095,37.55190676,684,서울특별시,강동구,서울특별시 강동구 올림픽로 793
2321,68,127.0438522,37.62822573,683,서울특별시,강북구,서울특별시 강북구 월계로37길 142
2322,68,126.900322,37.57891129,682,서울특별시,은평구,서울특별시 은평구 수색로 199
2323,68,126.8301412,37.57492854,681,서울특별시,강서구,서울특별시 강서구 양천로 237
2324,68,126.8177259,37.57035075,680,서울특별시,강서구,서울특별시 강서구 방화대로34길 43
2325,68,127.1017975,37.60049387,679,서울특별시,중랑구,서울특별시 중랑구 망우로 447
2326,68,127.0559692,37.68685877,678,서울특별시,노원구,서울특별시 노원구 동일로 1776
2327,68,127.0560606,37.67153646,677,서울특별시,노원구,서울특별시 노원구 동일로 1602
2328,68,127.0222801,37.63444973,676,서울특별시,강북구,서울특별시 강북구 덕릉로 78
2329,68,127.1463365,37.52492212,675,서울특별시,강동구,서울특별시 강동구 동남로 563
2330,68,126.9339614,37.47361931,674,서울특별시,관악구,서울특별시 관악구 신림로 170
2331,68,126.9649835,37.5638992,673,서울특별시,서대문구,서울특별시 서대문구 충정로2가 충정로 59
2332,68,127.1058513,37.47612045,672,서울특별시,강남구,서울특별시 강남구 밤고개로 206
2333,68,127.0722508,37.61661466,671,서울특별시,노원구,서울특별시 노원구 화랑로 405
2334,68,127.1095247,37.63927743,670,서울특별시,노원구,서울특별시 노원구 화랑로 826
2335,68,127.0710452,37.62922907,669,서울특별시,노원구,서울특별시 노원구 동일로 1114
2336,68,127.0722508,37.61661466,668,서울특별시,노원구,서울특별시 노원구 화랑로 405
2337,68,127.0445947,37.69222338,667,서울특별시,도봉구,서울특별시 도봉구 도봉로 981
2338,68,126.9213366,37.6439125,666,서울특별시,은평구,서울특별시 은평구 진관3로 77
2339,68,126.8168487,37.54240409,665,서울특별시,강서구,서울특별시 강서구 방화대로 18
2340,68,126.7994482,37.5873691,664,서울특별시,강서구,서울특별시 강서구 개화동로 255
2341,68,126.8018228,37.57566579,663,서울특별시,강서구,서울특별시 강서구 개화동로19길 5-20
2342,68,126.8645345,37.52554475,662,서울특별시,양천구,서울특별시 양천구 목동로 189-1
2343,68,126.8714757,37.50755489,661,서울특별시,양천구,서울특별시 양천구 안양천로 683
2344,68,126.8386654,37.50737575,660,서울특별시,양천구,서울특별시 양천구 신정로 146
2345,68,126.7680448,37.55563175,659,서울특별시,강서구,서울특별시 강서구 벌말로 271
2346,68,126.7691857,37.55473748,658,서울특별시,강서구,서울특별시 강서구 벌말로 266
2347,69,127.1034226,37.50766,657,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40
2348,69,127.0668206,37.57603432,656,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15
2349,69,127.0356428,37.49028717,655,서울특별시,강남구,서울특별시 강남구 강남대로58길 45
2350,69,127.0169049,37.58936078,654,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168
2351,69,127.0785766,37.49946173,653,서울특별시,강남구,서울특별시 강남구 남부순환로 3183
2352,69,126.9060274,37.57353209,652,서울특별시,서대문구,서울특별시 서대문구 수색로 123
2353,69,126.8475203,37.52995871,651,서울특별시,강서구,서울특별시 강서구 강서로 21
2354,69,127.129303,37.53658752,650,서울특별시,강동구,서울특별시 강동구 천호대로 1056
2355,69,127.0589677,37.56338635,649,서울특별시,동대문구,서울특별시 동대문구 한천로2길 6
2356,69,126.8270683,37.53885739,648,서울특별시,양천구,서울특별시 양천구 화곡로4길 2
2357,69,126.8316682,37.53077141,647,서울특별시,양천구,서울특별시 양천구 남부순환로 412
2358,69,126.8374145,37.52088897,646,서울특별시,양천구,서울특별시 양천구 남부순환로 538
2359,69,126.8602541,37.49667843,645,서울특별시,구로구,서울특별시 구로구 경인로 364
2360,69,126.8608626,37.55797338,644,서울특별시,강서구,서울특별시 강서구 양천로 556
2361,69,127.1317174,37.50594889,643,서울특별시,송파구,서울특별시 송파구 마천로 103
2362,69,127.032418,37.64440506,642,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
2363,69,126.8978669,37.46172322,641,서울특별시,금천구,서울특별시 금천구 시흥대로 316
2364,69,126.8771776,37.50217699,640,서울특별시,구로구,서울특별시 구로구 경인로55길 17
2365,69,126.9022103,37.48427922,639,서울특별시,구로구,서울특별시 구로구 시흥대로 573
2366,69,126.8771851,37.50127567,638,서울특별시,구로구,서울특별시 구로구 경인로 531
2367,69,127.0413863,37.66066431,637,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
2368,69,127.1034178,37.50856135,636,서울특별시,송파구,서울특별시 송파구 송파대로 475-2
2369,69,127.075778,37.59409379,635,서울특별시,중랑구,서울특별시 중랑구 망우로 209
2370,69,126.8995368,37.53564274,634,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
2371,69,127.0840381,37.53463405,633,서울특별시,광진구,서울특별시 광진구 자양로 75
2372,69,127.0609412,37.61296776,632,서울특별시,성북구,서울특별시 성북구 화랑로 292
2373,69,127.0522496,37.55074215,631,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200
2374,69,126.9531867,37.47370984,630,서울특별시,관악구,서울특별시 관악구 관악로 96
2375,69,126.8376614,37.49294851,629,서울특별시,구로구,서울특별시 구로구 경인로8길 31
2376,69,127.0792574,37.57968469,628,서울특별시,중랑구,서울특별시 중랑구 동일로 553
2377,69,127.0675304,37.64904569,627,서울특별시,노원구,서울특별시 노원구 동일로210길 86
2378,69,126.929239,37.49973594,626,서울특별시,동작구,서울특별시 동작구 상도로 77
2379,69,127.0983262,37.61400227,625,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33
2380,69,126.8164535,37.58566613,624,서울특별시,강서구,서울특별시 강서구 양천로27길 261-40
2381,69,126.8164618,37.58476484,623,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186
2382,69,127.0599462,37.5895291,622,서울특별시,동대문구,서울특별시 동대문구 망우로 62
2383,69,127.0117006,37.51903408,621,서울특별시,서초구,서울특별시 서초구 잠원로 181
2384,69,126.9825529,37.47925026,620,서울특별시,서초구,서울특별시 서초구 방배천로 32
2385,69,126.9950363,37.47299474,619,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3
2386,69,127.0770739,37.5652553,618,서울특별시,광진구,서울특별시 광진구 동일로 388
2387,69,127.0737078,37.55983509,617,서울특별시,광진구,서울특별시 광진구 동일로 322
2388,69,127.0737078,37.55983509,616,서울특별시,광진구,서울특별시 광진구 동일로 322
2389,69,127.0279354,37.63627517,615,서울특별시,강북구,서울특별시 강북구 오패산로 393
2390,69,127.128095,37.55190676,614,서울특별시,강동구,서울특별시 강동구 올림픽로 793
2391,69,127.0438522,37.62822573,613,서울특별시,강북구,서울특별시 강북구 월계로37길 142
2392,69,126.900322,37.57891129,612,서울특별시,은평구,서울특별시 은평구 수색로 199
2393,69,126.8301412,37.57492854,611,서울특별시,강서구,서울특별시 강서구 양천로 237
2394,69,126.8177259,37.57035075,610,서울특별시,강서구,서울특별시 강서구 방화대로34길 43
2395,69,127.1017975,37.60049387,609,서울특별시,중랑구,서울특별시 중랑구 망우로 447
2396,69,127.0559692,37.68685877,608,서울특별시,노원구,서울특별시 노원구 동일로 1776
2397,69,127.0560606,37.67153646,607,서울특별시,노원구,서울특별시 노원구 동일로 1602
2398,69,127.0222801,37.63444973,606,서울특별시,강북구,서울특별시 강북구 덕릉로 78
2399,69,127.1463365,37.52492212,605,서울특별시,강동구,서울특별시 강동구 동남로 563
2400,69,126.9339614,37.47361931,604,서울특별시,관악구,서울특별시 관악구 신림로 170
2401,69,126.9649835,37.5638992,603,서울특별시,서대문구,서울특별시 서대문구 충정로2가 충정로 59
2402,69,127.1058513,37.47612045,602,서울특별시,강남구,서울특별시 강남구 밤고개로 206
2403,69,127.0722508,37.61661466,601,서울특별시,노원구,서울특별시 노원구 화랑로 405
2404,69,127.1095247,37.63927743,600,서울특별시,노원구,서울특별시 노원구 화랑로 826
2405,69,127.0710452,37.62922907,599,서울특별시,노원구,서울특별시 노원구 동일로 1114
2406,69,127.0722508,37.61661466,598,서울특별시,노원구,서울특별시 노원구 화랑로 405
2407,69,127.0445947,37.69222338,597,서울특별시,도봉구,서울특별시 도봉구 도봉로 981
2408,69,126.9213366,37.6439125,596,서울특별시,은평구,서울특별시 은평구 진관3로 77
2409,69,126.8168487,37.54240409,595,서울특별시,강서구,서울특별시 강서구 방화대로 18
2410,69,126.7994482,37.5873691,594,서울특별시,강서구,서울특별시 강서구 개화동로 255
2411,69,126.8018228,37.57566579,593,서울특별시,강서구,서울특별시 강서구 개화동로19길 5-20
2412,69,126.8645345,37.52554475,592,서울특별시,양천구,서울특별시 양천구 목동로 189-1
2413,69,126.8714757,37.50755489,591,서울특별시,양천구,서울특별시 양천구 안양천로 683
2414,69,126.8386654,37.50737575,590,서울특별시,양천구,서울특별시 양천구 신정로 146
2415,69,126.7691857,37.55473748,589,서울특별시,강서구,서울특별시 강서구 벌말로 266
2416,70,127.1034226,37.50766,588,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40
2417,70,127.0668206,37.57603432,587,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15
2418,70,127.0356428,37.49028717,586,서울특별시,강남구,서울특별시 강남구 강남대로58길 45
2419,70,127.0169049,37.58936078,585,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168
2420,70,127.0785766,37.49946173,584,서울특별시,강남구,서울특별시 강남구 남부순환로 3183
2421,70,126.9060274,37.57353209,583,서울특별시,서대문구,서울특별시 서대문구 수색로 123
2422,70,126.8475203,37.52995871,582,서울특별시,강서구,서울특별시 강서구 강서로 21
2423,70,127.129303,37.53658752,581,서울특별시,강동구,서울특별시 강동구 천호대로 1056
2424,70,127.058973,37.56248502,580,서울특별시,동대문구,서울특별시 동대문구 천호대로 361
2425,70,127.058973,37.56248502,579,서울특별시,동대문구,서울특별시 동대문구 천호대로 361
2426,70,126.8270683,37.53885739,578,서울특별시,양천구,서울특별시 양천구 화곡로4길 2
2427,70,126.8316682,37.53077141,577,서울특별시,양천구,서울특별시 양천구 남부순환로 412
2428,70,126.8374145,37.52088897,576,서울특별시,양천구,서울특별시 양천구 남부순환로 538
2429,70,126.8602541,37.49667843,575,서울특별시,구로구,서울특별시 구로구 경인로 364
2430,70,126.8586369,37.55345459,574,서울특별시,강서구,서울특별시 강서구 공항대로 468
2431,70,126.8608626,37.55797338,573,서울특별시,강서구,서울특별시 강서구 양천로 556
2432,70,127.1317174,37.50594889,572,서울특별시,송파구,서울특별시 송파구 마천로 103
2433,70,127.032418,37.64440506,571,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
2434,70,126.8978669,37.46172322,570,서울특별시,금천구,서울특별시 금천구 시흥대로 316
2435,70,126.8771776,37.50217699,569,서울특별시,구로구,서울특별시 구로구 경인로55길 17
2436,70,126.9022103,37.48427922,568,서울특별시,구로구,서울특별시 구로구 시흥대로 573
2437,70,126.9022103,37.48427922,567,서울특별시,구로구,서울특별시 구로구 시흥대로 573
2438,70,126.8771851,37.50127567,566,서울특별시,구로구,서울특별시 구로구 경인로 531
2439,70,127.0413863,37.66066431,565,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
2440,70,127.1034178,37.50856135,564,서울특별시,송파구,서울특별시 송파구 송파대로 475-2
2441,70,127.075778,37.59409379,563,서울특별시,중랑구,서울특별시 중랑구 망우로 209
2442,70,126.8995368,37.53564274,562,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
2443,70,127.0840381,37.53463405,561,서울특별시,광진구,서울특별시 광진구 자양로 75
2444,70,127.0609412,37.61296776,560,서울특별시,성북구,서울특별시 성북구 화랑로 292
2445,70,127.0522496,37.55074215,559,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200
2446,70,126.9531867,37.47370984,558,서울특별시,관악구,서울특별시 관악구 관악로 96
2447,70,126.8376614,37.49294851,557,서울특별시,구로구,서울특별시 구로구 경인로8길 31
2448,70,127.0792574,37.57968469,556,서울특별시,중랑구,서울특별시 중랑구 동일로 553
2449,70,127.0675304,37.64904569,555,서울특별시,노원구,서울특별시 노원구 동일로210길 86
2450,70,126.929239,37.49973594,554,서울특별시,동작구,서울특별시 동작구 상도로 77
2451,70,127.0983262,37.61400227,553,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33
2452,70,126.8164535,37.58566613,552,서울특별시,강서구,서울특별시 강서구 양천로27길 261-40
2453,70,126.8164618,37.58476484,551,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186
2454,70,127.0599462,37.5895291,550,서울특별시,동대문구,서울특별시 동대문구 망우로 62
2455,70,127.0117006,37.51903408,549,서울특별시,서초구,서울특별시 서초구 잠원로 181
2456,70,126.9825529,37.47925026,548,서울특별시,서초구,서울특별시 서초구 방배천로 32
2457,70,126.9950363,37.47299474,547,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3
2458,70,127.0770739,37.5652553,546,서울특별시,광진구,서울특별시 광진구 동일로 388
2459,70,127.0737078,37.55983509,545,서울특별시,광진구,서울특별시 광진구 동일로 322
2460,70,127.0279354,37.63627517,544,서울특별시,강북구,서울특별시 강북구 오패산로 393
2461,70,127.128095,37.55190676,543,서울특별시,강동구,서울특별시 강동구 올림픽로 793
2462,70,127.0438522,37.62822573,542,서울특별시,강북구,서울특별시 강북구 월계로37길 142
2463,70,126.900322,37.57891129,541,서울특별시,은평구,서울특별시 은평구 수색로 199
2464,70,126.8301412,37.57492854,540,서울특별시,강서구,서울특별시 강서구 양천로 237
2465,70,126.8177259,37.57035075,539,서울특별시,강서구,서울특별시 강서구 방화대로34길 43
2466,70,127.1017975,37.60049387,538,서울특별시,중랑구,서울특별시 중랑구 망우로 447
2467,70,127.0559692,37.68685877,537,서울특별시,노원구,서울특별시 노원구 동일로 1776
2468,70,127.0560606,37.67153646,536,서울특별시,노원구,서울특별시 노원구 동일로 1602
2469,70,127.0222801,37.63444973,535,서울특별시,강북구,서울특별시 강북구 덕릉로 78
2470,70,127.1463365,37.52492212,534,서울특별시,강동구,서울특별시 강동구 동남로 563
2471,70,126.9339614,37.47361931,533,서울특별시,관악구,서울특별시 관악구 신림로 170
2472,70,126.9649835,37.5638992,532,서울특별시,서대문구,서울특별시 서대문구 충정로2가 충정로 59
2473,70,127.1058513,37.47612045,531,서울특별시,강남구,서울특별시 강남구 밤고개로 206
2474,70,127.0722508,37.61661466,530,서울특별시,노원구,서울특별시 노원구 화랑로 405
2475,70,127.1095247,37.63927743,529,서울특별시,노원구,서울특별시 노원구 화랑로 826
2476,70,127.0710452,37.62922907,528,서울특별시,노원구,서울특별시 노원구 동일로 1114
2477,70,127.0445947,37.69222338,527,서울특별시,도봉구,서울특별시 도봉구 도봉로 981
2478,70,126.9213366,37.6439125,526,서울특별시,은평구,서울특별시 은평구 진관3로 77
2479,70,126.8168487,37.54240409,525,서울특별시,강서구,서울특별시 강서구 방화대로 18
2480,70,126.7994482,37.5873691,524,서울특별시,강서구,서울특별시 강서구 개화동로 255
2481,70,126.8018228,37.57566579,523,서울특별시,강서구,서울특별시 강서구 개화동로19길 5-20
2482,70,126.8645345,37.52554475,522,서울특별시,양천구,서울특별시 양천구 목동로 189-1
2483,70,126.8714757,37.50755489,521,서울특별시,양천구,서울특별시 양천구 안양천로 683
2484,70,126.8386654,37.50737575,520,서울특별시,양천구,서울특별시 양천구 신정로 146
2485,70,126.7691857,37.55473748,519,서울특별시,강서구,서울특별시 강서구 벌말로 266
2486,71,127.1034226,37.50766,518,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40
2487,71,127.0668206,37.57603432,517,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15
2488,71,127.0356428,37.49028717,516,서울특별시,강남구,서울특별시 강남구 강남대로58길 45
2489,71,127.0169049,37.58936078,515,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168
2490,71,127.0785766,37.49946173,514,서울특별시,강남구,서울특별시 강남구 남부순환로 3183
2491,71,126.9060274,37.57353209,513,서울특별시,서대문구,서울특별시 서대문구 수색로 123
2492,71,126.8475203,37.52995871,512,서울특별시,강서구,서울특별시 강서구 강서로 21
2493,71,127.129303,37.53658752,511,서울특별시,강동구,서울특별시 강동구 천호대로 1056
2494,71,127.058973,37.56248502,510,서울특별시,동대문구,서울특별시 동대문구 천호대로 361
2495,71,127.058973,37.56248502,509,서울특별시,동대문구,서울특별시 동대문구 천호대로 361
2496,71,127.0589677,37.56338635,508,서울특별시,동대문구,서울특별시 동대문구 한천로2길 6
2497,71,126.8270683,37.53885739,507,서울특별시,양천구,서울특별시 양천구 화곡로4길 2
2498,71,126.8316682,37.53077141,506,서울특별시,양천구,서울특별시 양천구 남부순환로 412
2499,71,126.8374145,37.52088897,505,서울특별시,양천구,서울특별시 양천구 남부순환로 538
2500,71,126.8602541,37.49667843,504,서울특별시,구로구,서울특별시 구로구 경인로 364
2501,71,126.8608626,37.55797338,503,서울특별시,강서구,서울특별시 강서구 양천로 556
2502,71,127.1317174,37.50594889,502,서울특별시,송파구,서울특별시 송파구 마천로 103
2503,71,127.032418,37.64440506,501,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
2504,71,126.8978669,37.46172322,500,서울특별시,금천구,서울특별시 금천구 시흥대로 316
2505,71,126.8771776,37.50217699,499,서울특별시,구로구,서울특별시 구로구 경인로55길 17
2506,71,126.9022103,37.48427922,498,서울특별시,구로구,서울특별시 구로구 시흥대로 573
2507,71,126.9022103,37.48427922,497,서울특별시,구로구,서울특별시 구로구 시흥대로 573
2508,71,126.8771851,37.50127567,496,서울특별시,구로구,서울특별시 구로구 경인로 531
2509,71,127.0413863,37.66066431,495,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
2510,71,127.1034178,37.50856135,494,서울특별시,송파구,서울특별시 송파구 송파대로 475-2
2511,71,127.075778,37.59409379,493,서울특별시,중랑구,서울특별시 중랑구 망우로 209
2512,71,126.8995368,37.53564274,492,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
2513,71,127.0840381,37.53463405,491,서울특별시,광진구,서울특별시 광진구 자양로 75
2514,71,127.0609412,37.61296776,490,서울특별시,성북구,서울특별시 성북구 화랑로 292
2515,71,127.0522496,37.55074215,489,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200
2516,71,126.9531867,37.47370984,488,서울특별시,관악구,서울특별시 관악구 관악로 96
2517,71,126.8376614,37.49294851,487,서울특별시,구로구,서울특별시 구로구 경인로8길 31
2518,71,127.0792574,37.57968469,486,서울특별시,중랑구,서울특별시 중랑구 동일로 553
2519,71,127.0675304,37.64904569,485,서울특별시,노원구,서울특별시 노원구 동일로210길 86
2520,71,126.929239,37.49973594,484,서울특별시,동작구,서울특별시 동작구 상도로 77
2521,71,127.0983262,37.61400227,483,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33
2522,71,126.8164618,37.58476484,482,서울특별시,강서구,서울특별시 강서구 금낭화로26가길 152-186
2523,71,127.0599462,37.5895291,481,서울특별시,동대문구,서울특별시 동대문구 망우로 62
2524,71,127.0117006,37.51903408,480,서울특별시,서초구,서울특별시 서초구 잠원로 181
2525,71,126.9825529,37.47925026,479,서울특별시,서초구,서울특별시 서초구 방배천로 32
2526,71,126.9950363,37.47299474,478,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3
2527,71,127.0770739,37.5652553,477,서울특별시,광진구,서울특별시 광진구 동일로 388
2528,71,127.0737078,37.55983509,476,서울특별시,광진구,서울특별시 광진구 동일로 322
2529,71,127.0279354,37.63627517,475,서울특별시,강북구,서울특별시 강북구 오패산로 393
2530,71,127.128095,37.55190676,474,서울특별시,강동구,서울특별시 강동구 올림픽로 793
2531,71,127.0438522,37.62822573,473,서울특별시,강북구,서울특별시 강북구 월계로37길 142
2532,71,126.900322,37.57891129,472,서울특별시,은평구,서울특별시 은평구 수색로 199
2533,71,126.8301412,37.57492854,471,서울특별시,강서구,서울특별시 강서구 양천로 237
2534,71,126.8177259,37.57035075,470,서울특별시,강서구,서울특별시 강서구 방화대로34길 43
2535,71,127.1017975,37.60049387,469,서울특별시,중랑구,서울특별시 중랑구 망우로 447
2536,71,127.0559692,37.68685877,468,서울특별시,노원구,서울특별시 노원구 동일로 1776
2537,71,127.0560606,37.67153646,467,서울특별시,노원구,서울특별시 노원구 동일로 1602
2538,71,127.0222801,37.63444973,466,서울특별시,강북구,서울특별시 강북구 덕릉로 78
2539,71,127.1463365,37.52492212,465,서울특별시,강동구,서울특별시 강동구 동남로 563
2540,71,126.9339614,37.47361931,464,서울특별시,관악구,서울특별시 관악구 신림로 170
2541,71,126.9649835,37.5638992,463,서울특별시,서대문구,서울특별시 서대문구 충정로2가 충정로 59
2542,71,127.1058513,37.47612045,462,서울특별시,강남구,서울특별시 강남구 밤고개로 206
2543,71,127.0722508,37.61661466,461,서울특별시,노원구,서울특별시 노원구 화랑로 405
2544,71,127.1095247,37.63927743,460,서울특별시,노원구,서울특별시 노원구 화랑로 826
2545,71,127.0710452,37.62922907,459,서울특별시,노원구,서울특별시 노원구 동일로 1114
2546,71,127.0722508,37.61661466,458,서울특별시,노원구,서울특별시 노원구 화랑로 405
2547,71,127.0445947,37.69222338,457,서울특별시,도봉구,서울특별시 도봉구 도봉로 981
2548,71,126.9213366,37.6439125,456,서울특별시,은평구,서울특별시 은평구 진관3로 77
2549,71,126.8168487,37.54240409,455,서울특별시,강서구,서울특별시 강서구 방화대로 18
2550,71,126.7994482,37.5873691,454,서울특별시,강서구,서울특별시 강서구 개화동로 255
2551,71,126.8018228,37.57566579,453,서울특별시,강서구,서울특별시 강서구 개화동로19길 5-20
2552,71,126.8645345,37.52554475,452,서울특별시,양천구,서울특별시 양천구 목동로 189-1
2553,71,126.8714757,37.50755489,451,서울특별시,양천구,서울특별시 양천구 안양천로 683
2554,71,126.8386654,37.50737575,450,서울특별시,양천구,서울특별시 양천구 신정로 146
2555,71,126.7680448,37.55563175,449,서울특별시,강서구,서울특별시 강서구 벌말로 271
2556,71,126.7691857,37.55473748,448,서울특별시,강서구,서울특별시 강서구 벌말로 266
2557,72,127.1034226,37.50766,447,서울특별시,송파구,서울특별시 송파구 백제고분로39길 40
2558,72,127.0668206,37.57603432,446,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15
2559,72,127.0356428,37.49028717,445,서울특별시,강남구,서울특별시 강남구 강남대로58길 45
2560,72,127.0169049,37.58936078,444,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168
2561,72,127.0785766,37.49946173,443,서울특별시,강남구,서울특별시 강남구 남부순환로 3183
2562,72,126.9060274,37.57353209,442,서울특별시,서대문구,서울특별시 서대문구 수색로 123
2563,72,126.8475203,37.52995871,441,서울특별시,강서구,서울특별시 강서구 강서로 21
2564,72,127.129303,37.53658752,440,서울특별시,강동구,서울특별시 강동구 천호대로 1056
2565,72,127.058973,37.56248502,439,서울특별시,동대문구,서울특별시 동대문구 천호대로 361
2566,72,127.058973,37.56248502,438,서울특별시,동대문구,서울특별시 동대문구 천호대로 361
2567,72,126.8270683,37.53885739,437,서울특별시,양천구,서울특별시 양천구 화곡로4길 2
2568,72,126.8316682,37.53077141,436,서울특별시,양천구,서울특별시 양천구 남부순환로 412
2569,72,126.8374145,37.52088897,435,서울특별시,양천구,서울특별시 양천구 남부순환로 538
2570,72,126.8602541,37.49667843,434,서울특별시,구로구,서울특별시 구로구 경인로 364
2571,72,126.8586369,37.55345459,433,서울특별시,강서구,서울특별시 강서구 공항대로 468
2572,72,126.8608626,37.55797338,432,서울특별시,강서구,서울특별시 강서구 양천로 556
2573,72,127.1317174,37.50594889,431,서울특별시,송파구,서울특별시 송파구 마천로 103
2574,72,127.032418,37.64440506,430,서울특별시,도봉구,서울특별시 도봉구 도봉로 430
2575,72,126.8978669,37.46172322,429,서울특별시,금천구,서울특별시 금천구 시흥대로 316
2576,72,126.8771776,37.50217699,428,서울특별시,구로구,서울특별시 구로구 경인로55길 17
2577,72,126.9022103,37.48427922,427,서울특별시,구로구,서울특별시 구로구 시흥대로 573
2578,72,126.9022103,37.48427922,426,서울특별시,구로구,서울특별시 구로구 시흥대로 573
2579,72,126.8771851,37.50127567,425,서울특별시,구로구,서울특별시 구로구 경인로 531
2580,72,127.0413863,37.66066431,424,서울특별시,도봉구,서울특별시 도봉구 도봉로 627
2581,72,127.1034178,37.50856135,423,서울특별시,송파구,서울특별시 송파구 송파대로 475-2
2582,72,127.075778,37.59409379,422,서울특별시,중랑구,서울특별시 중랑구 망우로 209
2583,72,126.8995368,37.53564274,421,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12
2584,72,127.0840381,37.53463405,420,서울특별시,광진구,서울특별시 광진구 자양로 75
2585,72,127.0609412,37.61296776,419,서울특별시,성북구,서울특별시 성북구 화랑로 292
2586,72,127.0522496,37.55074215,418,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200
2587,72,126.9531867,37.47370984,417,서울특별시,관악구,서울특별시 관악구 관악로 96
2588,72,126.8376614,37.49294851,416,서울특별시,구로구,서울특별시 구로구 경인로8길 31
2589,72,127.0792574,37.57968469,415,서울특별시,중랑구,서울특별시 중랑구 동일로 553
