,지번주소,위도,경도
295,서울특별시 중구 을지로4가 156-20,37.5668613,127.0001222
296,서울특별시 중구 을지로4가 156-24,37.5668853,127.0003112
297,서울특별시 중구 을지로4가 157-3,37.5668956,127.0003895
298,서울특별시 중구 을지로4가 161-2,37.5664537,126.9999866
299,서울특별시 중구 을지로4가 163-3,37.5661523,126.9998987
300,서울특별시 중구 을지로4가 164-1,37.5660880,126.9998751
301,서울특별시 중구 을지로4가 169-6,37.5660998,126.9994781
302,서울특별시 중구 을지로4가 169-25,37.5661907,126.9992491
303,서울특별시 중구 을지로4가 169-33,37.5661450,126.9999975
304,서울특별시 중구 을지로4가 169-34,37.5661005,126.9995259
305,서울특별시 중구 을지로4가 171-1,37.5657884,126.9996457
306,서울특별시 중구 을지로4가 171-5,37.5658595,126.9995531
307,서울특별시 중구 을지로4가 172-2,37.5657383,126.9995539
308,서울특별시 중구 을지로4가 172-3,37.5657230,126.9994159
309,서울특별시 중구 을지로4가 173-3,37.5657025,126.9990070
310,서울특별시 중구 을지로4가 174-1,37.5657672,126.9989302
311,서울특별시 중구 을지로4가 175-0,37.5657219,126.9989172
312,서울특별시 중구 을지로4가 176-1,37.5657639,126.9988293
313,서울특별시 중구 을지로4가 185-5,37.5661950,126.9987285
314,서울특별시 중구 을지로4가 187-5,37.5663781,126.9988362
315,서울특별시 중구 을지로4가 187-13,37.5665049,126.9987002
316,서울특별시 중구 을지로4가 187-18,37.5663373,126.9987505
317,서울특별시 중구 을지로4가 187-21,37.5664124,126.9986852
318,서울특별시 중구 을지로4가 187-23,37.5665626,126.9989219
319,서울특별시 중구 을지로4가 187-24,37.5665545,126.9988821
320,서울특별시 중구 을지로4가 187-26,37.5665171,126.9987841
321,서울특별시 중구 을지로4가 187-28,37.5663506,126.9986309
322,서울특별시 중구 을지로4가 187-29,37.5663239,126.9987423
323,서울특별시 중구 을지로4가 187-31,37.5663554,126.9991520
324,서울특별시 중구 을지로4가 188-2,37.5664427,126.9984097
325,서울특별시 중구 을지로4가 188-3,37.5663868,126.9983029
326,서울특별시 중구 을지로4가 188-4,37.5664183,126.9985521
327,서울특별시 중구 을지로4가 188-5,37.5664168,126.9983247
328,서울특별시 중구 을지로4가 188-6,37.5661472,126.9999388
329,서울특별시 중구 을지로4가 188-7,37.5666254,126.9988991
330,서울특별시 중구 을지로4가 188-9,37.5658676,126.9987516
331,서울특별시 중구 을지로4가 190-0,37.5662009,126.9983630
332,서울특별시 중구 을지로4가 194-3,37.5659963,126.9983361
333,서울특별시 중구 을지로4가 196-1,37.5659547,126.9983026
334,서울특별시 중구 을지로4가 197-0,37.5659758,126.9981979
335,서울특별시 중구 을지로4가 201-0,37.5662968,126.9981301
336,서울특별시 중구 을지로4가 202-1,37.5664583,126.9983092
