 교육청명 , 유치원명 , 설립유형 , 주소 , 운영시간 , 만3세학급수 , 만4세학급수 , 만5세학급수 , 혼합학급수 , 특수학급수 , 만3세유아수 , 만4세유아수 , 만5세유아수 , 혼합유아수 , 특수유아수 , 공시차수 ,입력주소,경도,위도
 서울특별시교육청 , 운현유치원 , 사립(사인) , 서울특별시 금천구 금하로 816 , 07시50분~19시00분 ,2,3,3,0,0,33,53,59,0,0,20211,서울특별시 금천구 금하로 816 ,126.9187201,37.4481626
 서울특별시교육청 , 구강사금강유치원 , 사립(법인) , 서울특별시 강동구 천중로 64 , 09시00분~18시00분 ,2,2,2,0,0,43,50,41,0,0,20211,서울특별시 강동구 천중로 64 ,127.1288375,37.5448606
 서울특별시교육청 , 잠실밀알유치원 , 사립(사인) , 서울특별시 송파구 석촌호수로 103 , 09시00분~17시00분 ,3,1,1,0,0,50,25,31,0,0,20202,서울특별시 송파구 석촌호수로 103 ,127.0893115,37.5093313
 서울특별시교육청 , 서울석관초등학교병설유치원 , 공립(병설) , 서울특별시 성북구 돌곶이로22길 21 , 07시30분~19시30분 ,1,1,2,0,1,11,18,33,0,1,20211,서울특별시 성북구 돌곶이로22길 21 ,127.0587621,37.6108826
 서울특별시교육청 , 마포대진유치원 , 사립(법인) , 서울특별시 마포구 성미산로 110 , 07시00분~20시00분 ,0,7,7,0,0,0,189,183,0,0,20211,서울특별시 마포구 성미산로 110 ,126.9193203,37.5618434
 서울특별시교육청 , 윤서유치원 , 사립(사인) , 서울특별시 강서구 화곡로13길 107 , 09시00분~18시00분 ,2,3,2,0,0,34,68,46,0,0,20211,서울특별시 강서구 화곡로13길 107 ,126.8315455,37.5443293
 서울특별시교육청 , 토마토유치원 , 사립(사인) , 서울특별시 노원구 공릉로 181 , 09시00분~19시00분 ,0,0,2,0,0,0,0,23,0,0,20192,서울특별시 노원구 공릉로 181 ,127.079395,37.6258765
 서울특별시교육청 , 한양유치원 , 사립(법인) , 서울특별시 노원구 마들로 31 , 09시00분~19시00분 ,2,2,1,0,0,44,53,27,0,0,20211,서울특별시 노원구 마들로 31 ,127.0686446,37.6176738
 서울특별시교육청 , 서울천호초등학교병설유치원 , 공립(병설) , 서울특별시 강동구 구천면로 310-11 , 07시30분~19시30분 ,1,1,2,0,1,11,20,41,0,3,20211,서울특별시 강동구 구천면로 310-11 ,127.1364691,37.5474306
 서울특별시교육청 , 서울대방초등학교병설유치원 , 공립(병설) , 서울특별시 영등포구 여의대방로35길 14 , 09시00분~19시30분 ,0,1,1,0,0,0,22,24,0,0,20211,서울특별시 영등포구 여의대방로35길 14 ,126.919292,37.502645
 서울특별시교육청 , 반디유치원 , 사립(사인) , 서울특별시 강남구 광평로47길 17 , 09시00분~17시00분 ,1,2,1,0,0,22,30,34,0,0,20211,서울특별시 강남구 광평로47길 17 ,127.0984013,37.4871089
 서울특별시교육청 , 새성민유치원 , 사립(사인) , 서울특별시 서초구 효령로 110 , 09시00분~18시00분 ,1,1,1,0,0,11,22,27,0,0,20211,서울특별시 서초구 효령로 110 ,126.9961198,37.4806796
 서울특별시교육청 , 새순유치원 , 사립(사인) , 서울특별시 서초구 서초대로15길 57 , 08시00분~18시00분 ,1,2,1,0,0,12,34,24,0,0,20211,서울특별시 서초구 서초대로15길 57 ,126.9884238,37.4887865
 서울특별시교육청 , 서울신창초등학교병설유치원 , 공립(병설) , 서울특별시 도봉구 덕릉로60길 93 , 07시30분~19시30분 ,1,1,1,0,1,9,15,22,0,4,20211,서울특별시 도봉구 덕릉로60길 93 ,127.042172,37.6362574
 서울특별시교육청 , 명지전문대학부속명지유치원 , 사립(법인) , 서울특별시 서대문구 명지2길 37 , 08시00분~18시00분 ,0,0,2,4,0,0,0,56,94,0,20211,서울특별시 서대문구 명지2길 37 ,126.92658,37.5836245
 서울특별시교육청 , 서울양진초등학교병설유치원 , 공립(병설) , 서울특별시 광진구 워커힐로 32 , 09시00분~19시30분 ,1,1,1,0,0,16,22,24,0,0,20211,서울특별시 광진구 워커힐로 32 ,127.0981961,37.5445855
 서울특별시교육청 , 서울평화초등학교병설유치원 , 공립(병설) , 서울특별시 송파구 송파대로26길 22 , 07시00분~19시00분 ,1,1,1,0,0,8,13,19,0,0,20211,서울특별시 송파구 송파대로26길 22 ,127.1228189,37.4915638
 서울특별시교육청 , 숲유치원 , 사립(사인) , 서울특별시 은평구 진관2로 37 , 09시10분~17시30분 ,3,4,4,0,0,44,87,84,0,0,20211,서울특별시 은평구 진관2로 37 ,126.921608,37.6347214
 서울특별시교육청 , 예그린유치원 , 사립(사인) , 서울특별시 도봉구 노해로 201-1 , 09시00분~19시30분 ,2,2,2,0,0,21,39,53,0,0,20182,서울특별시 도봉구 노해로 201-1 ,127.0306033,37.651129
 서울특별시교육청 , 중앙대부속유치원 , 사립(법인) , 서울특별시 동작구 흑석로 47 , 09시00분~17시00분 ,2,2,2,0,0,40,48,56,0,0,20211,서울특별시 동작구 흑석로 47 ,126.9558479,37.5065239
 서울특별시교육청 , 꿈터유치원 , 사립(사인) , 서울특별시 노원구 동일로230길 63 , 07시00분~20시00분 ,2,2,1,0,0,35,49,36,0,0,20211,서울특별시 노원구 동일로230길 63 ,127.0591342,37.6730027
 서울특별시교육청 , 현대경복유치원 , 사립(사인) , 서울특별시 서대문구 통일로34길 66 , 08시00분~20시00분 ,1,2,2,0,0,25,48,50,0,0,20211,서울특별시 서대문구 통일로34길 66 ,126.951564,37.5863179
 서울특별시교육청 , 홍제성당유치원 , 사립(법인) , 서울특별시 서대문구 통일로40길 18 , 09시30분~18시00분 ,1,1,1,0,0,23,21,29,0,0,20211,서울특별시 서대문구 통일로40길 18 ,126.943925,37.5900612
 서울특별시교육청 , 미도유치원 , 사립(사인) , 서울특별시 강서구 공항대로58가길 39 , 07시00분~19시00분 ,1,2,1,0,0,16,39,39,0,0,20211,서울특별시 강서구 공항대로58가길 39 ,126.8610664,37.5504564
 서울특별시교육청 , 빛나유치원 , 사립(사인) , 서울특별시 양천구 목동로 212 , 09시00분~19시00분 ,2,2,2,0,0,34,35,37,0,0,20211,서울특별시 양천구 목동로 212 ,126.8674883,37.527668
 서울특별시교육청 , 서울신기초등학교병설유치원 , 공립(병설) , 서울특별시 양천구 신정로 292 , 07시00분~20시00분 ,1,1,2,0,1,16,18,35,0,4,20211,서울특별시 양천구 신정로 292 ,126.8541192,37.5111673
 서울특별시교육청 , 새소리유치원 , 사립(사인) , 서울특별시 동대문구 사가정로 148 , 09시20분~18시30분 ,2,3,3,0,0,42,71,97,0,0,20211,서울특별시 동대문구 사가정로 148 ,127.0605081,37.5765129
 서울특별시교육청 , 새아랑유치원 , 사립(사인) , 서울특별시 중랑구 신내로 151 , 09시00분~19시30분 ,3,3,2,0,0,48,66,47,0,0,20211,서울특별시 중랑구 신내로 151 ,127.0961096,37.612373
 서울특별시교육청 , 서안유치원 , 사립(사인) , 서울특별시 중랑구 동일로140길 15 , 07시00분~19시00분 ,1,1,1,0,0,9,19,17,0,0,20211,서울특별시 중랑구 동일로140길 15 ,127.0799772,37.6043733
 서울특별시교육청 , 서울답십리초등학교병설유치원 , 공립(병설) , 서울특별시 동대문구 전농로3길 23 , 07시30분~19시30분 ,1,2,1,0,0,14,32,24,0,0,20211,서울특별시 동대문구 전농로3길 23 ,127.0553978,37.5688043
 서울특별시교육청 , 한성유치원 , 사립(사인) , 서울특별시 노원구 한글비석로 145 , 07시30분~19시30분 ,2,4,3,0,0,72,85,78,0,0,20211,서울특별시 노원구 한글비석로 145 ,127.0759732,37.6405636
 서울특별시교육청 , 돌샘유치원 , 사립(사인) , 서울특별시 마포구 백범로37길 12 , 08시30분~17시00분 ,2,2,2,0,0,58,62,60,0,0,20211,서울특별시 마포구 백범로37길 12 ,126.9558095,37.5433672
 서울특별시교육청 , 그리새유치원 , 사립(사인) , 서울특별시 강동구 천호대로187길 53-18 , 08시00분~18시30분 ,0,1,2,0,0,0,28,38,0,0,20211,서울특별시 강동구 천호대로187길 53-18 ,127.1419743,37.5370996
 서울특별시교육청 , 아주유치원 , 사립(사인) , 서울특별시 송파구 양산로2길 38 , 09시00분~18시00분 ,1,2,1,0,0,18,35,22,0,0,20211,서울특별시 송파구 양산로2길 38 ,127.1465548,37.4886109
 서울특별시교육청 , 해슬아유치원 , 사립(사인) , 서울특별시 관악구 은천로 93 , 09시00분~19시00분 ,1,2,3,0,0,14,34,68,0,0,20182,서울특별시 관악구 은천로 93 ,126.9447004,37.489323
 서울특별시교육청 , 서울군자초등학교병설유치원 , 공립(병설) , 서울특별시 동대문구 한천로6길 21 , 07시00분~20시00분 ,2,2,2,0,0,19,25,23,0,0,20211,서울특별시 동대문구 한천로6길 21 ,127.061351,37.5643826
 서울특별시교육청 , 서울경동유치원 , 공립(단설) , 서울특별시 성동구 성수일로 34 , 07시00분~20시00분 ,2,2,2,0,1,30,42,46,0,6,20211,서울특별시 성동구 성수일로 34 ,127.0502751,37.5434259
 서울특별시교육청 , 동안유치원 , 사립(사인) , 서울특별시 동대문구 회기로25길 67 , 07시30분~19시30분 ,2,2,2,0,0,30,48,48,0,0,20211,서울특별시 동대문구 회기로25길 67 ,127.0567713,37.5927379
 서울특별시교육청 , 미림유치원 , 사립(사인) , 서울특별시 중랑구 공릉로 65 , 07시00분~22시00분 ,1,1,1,0,0,8,17,18,0,0,20211,서울특별시 중랑구 공릉로 65 ,127.0793298,37.6164691
 서울특별시교육청 , 빛나유치원 , 사립(법인) , 서울특별시 동대문구 전농로23길 47 , 09시00분~22시00분 ,1,0,0,1,0,9,0,0,17,0,20182,서울특별시 동대문구 전농로23길 47 ,127.0538635,37.579127
 서울특별시교육청 , 세종유치원 , 사립(사인) , 서울특별시 서대문구 거북골로16길 36 , 09시00분~18시30분 ,2,2,2,0,0,40,52,58,0,0,20211,서울특별시 서대문구 거북골로16길 36 ,126.9131084,37.5772751
 서울특별시교육청 , 신현유치원 , 사립(사인) , 서울특별시 서대문구 이화여대8길 28 , 07시30분~19시30분 ,0,0,0,2,0,0,0,0,46,0,20211,서울특별시 서대문구 이화여대8길 28 ,126.947356,37.5586908
 서울특별시교육청 , 서울미양초등학교병설유치원 , 공립(병설) , 서울특별시 강북구 솔샘로 195 , 07시30분~19시30분 ,1,2,2,0,1,16,19,31,0,5,20211,서울특별시 강북구 솔샘로 195 ,127.0136582,37.6213717
 서울특별시교육청 , 서울태랑초등학교병설유치원 , 공립(병설) , 서울특별시 노원구 화랑로51나길 31 , 07시00분~19시00분 ,0,1,1,0,1,0,13,20,0,2,20211,서울특별시 노원구 화랑로51나길 31 ,127.090742,37.6262257
 서울특별시교육청 , 새시대유치원 , 사립(사인) , 서울특별시 강북구 도봉로97길 45 , 07시30분~19시30분 ,0,0,1,1,0,0,0,16,23,0,20202,서울특별시 강북구 도봉로97길 45 ,127.0270074,37.6427108
 서울특별시교육청 , 해리유치원 , 사립(사인) , 서울특별시 강서구 허준로 234 , 09시00분~20시00분 ,2,2,2,0,0,48,52,48,0,0,20211,서울특별시 강서구 허준로 234 ,126.8636595,37.5585546
 서울특별시교육청 , 침례유치원 , 사립(법인) , 서울특별시 영등포구 국제금융로 118 , 09시00분~19시00분 ,2,2,2,0,0,45,53,61,0,0,20211,서울특별시 영등포구 국제금융로 118 ,126.9341629,37.5178636
 서울특별시교육청 , 한신혜원유치원 , 사립(사인) , 서울특별시 영등포구 양평로24길 9 , 09시00분~19시00분 ,2,2,2,0,0,37,37,45,0,0,20211,서울특별시 영등포구 양평로24길 9 ,126.8920252,37.5400557
 서울특별시교육청 , 경희유치원 , 사립(법인) , 서울특별시 동대문구 경희대로 26 , 08시00분~18시00분 ,2,2,2,0,0,43,58,47,0,0,20211,서울특별시 동대문구 경희대로 26 ,127.0528498,37.5956979
 서울특별시교육청 , 서울연촌초등학교병설유치원 , 공립(병설) , 서울특별시 노원구 공릉로58길 36 , 07시30분~19시30분 ,2,1,1,0,0,17,17,24,0,0,20211,서울특별시 노원구 공릉로58길 36 ,127.0728348,37.6350697
 서울특별시교육청 , 성희유치원 , 사립(사인) , 서울특별시 노원구 동일로215길 48 , 09시30분~19시30분 ,2,2,1,0,0,48,48,45,0,0,20211,서울특별시 노원구 동일로215길 48 ,127.0582575,37.6517765
 서울특별시교육청 , 신창유치원 , 사립(사인) , 서울특별시 도봉구 덕릉로 272 , 07시00분~20시00분 ,0,0,0,1,0,0,0,0,5,0,20211,서울특별시 도봉구 덕릉로 272 ,127.0410071,37.6413838
 서울특별시교육청 , 연세유치원 , 사립(사인) , 서울특별시 노원구 섬밭로 265 , 07시00분~20시00분 ,2,2,2,0,0,24,44,34,0,0,20211,서울특별시 노원구 섬밭로 265 ,127.0625355,37.6387096
 서울특별시교육청 , 영산유치원 , 사립(사인) , 서울특별시 노원구 동일로216길 47 , 09시00분~18시00분 ,1,1,1,0,0,12,17,13,0,0,20192,서울특별시 노원구 동일로216길 47 ,127.0646481,37.6527554
 서울특별시교육청 , 서울공덕초등학교병설유치원 , 공립(병설) , 서울특별시 마포구 만리재옛길 13 , 07시00분~20시00분 ,1,1,1,0,0,14,15,24,0,0,20211,서울특별시 마포구 만리재옛길 13 ,126.9538182,37.5457733
 서울특별시교육청 , 이화유치원 , 사립(사인) , 서울특별시 강남구 개포로109길 5 , 07시50분~18시30분 ,1,1,2,0,0,11,17,31,0,0,20211,서울특별시 강남구 개포로109길 5 ,127.0737817,37.4928384
 서울특별시교육청 , 천호유치원 , 사립(법인) , 서울특별시 강동구 구천면로 236-1 , 08시40분~17시40분 ,4,3,2,0,0,59,67,54,0,0,20211,서울특별시 강동구 구천면로 236-1 ,127.1313423,37.5415992
 서울특별시교육청 , 의명유치원 , 사립(사인) , 서울특별시 송파구 오금로35길 17 , 09시00분~18시00분 ,2,2,2,0,0,48,50,50,0,0,20211,서울특별시 송파구 오금로35길 17 ,127.1264076,37.505791
 서울특별시교육청 , 명수유치원 , 사립(법인) , 서울특별시 동작구 흑석로13길 3 , 09시00분~18시30분 ,1,1,2,0,0,22,28,54,0,0,20211,서울특별시 동작구 흑석로13길 3 ,126.9602134,37.5089953
 서울특별시교육청 , 배꽃유치원 , 사립(사인) , 서울특별시 관악구 봉천로29길 47 , 07시00분~20시00분 ,2,2,1,0,0,31,46,30,0,0,20211,서울특별시 관악구 봉천로29길 47 ,126.9419597,37.4856133
 서울특별시교육청 , 새소슬유치원 , 사립(사인) , 서울특별시 관악구 성현로 80 , 07시30분~19시30분 ,2,1,2,0,0,37,24,41,0,0,20211,서울특별시 관악구 성현로 80 ,126.9505847,37.489826
 서울특별시교육청 , 새싹유치원 , 사립(사인) , 서울특별시 관악구 남현2길 90 , 07시30분~19시00분 ,1,1,1,0,0,25,23,25,0,0,20211,서울특별시 관악구 남현2길 90 ,126.9728778,37.4745779
 서울특별시교육청 , 서울원당초등학교병설유치원 , 공립(병설) , 서울특별시 관악구 봉천로 505 , 07시20분~19시30분 ,2,1,1,0,1,13,11,24,0,3,20211,서울특별시 관악구 봉천로 505 ,126.9560766,37.4811615
 서울특별시교육청 , 동덕여자대학교부속유치원 , 사립(법인) , 서울특별시 성북구 장월로1가길 9 , 09시30분~17시30분 ,0,0,2,3,0,0,0,53,81,0,20211,서울특별시 성북구 장월로1가길 9 ,127.0440066,37.6062499
 서울특별시교육청 , 금호유치원 , 사립(법인) , 서울특별시 성동구 금호산2길 35 , 08시30분~19시00분 ,0,0,1,1,0,0,0,14,21,0,20211,서울특별시 성동구 금호산2길 35 ,127.0235108,37.548767
 서울특별시교육청 , 동아유치원 , 사립(사인) , 서울특별시 구로구 신도림로 87 , 09시00분~17시00분 ,2,2,2,0,0,51,53,40,0,0,20211,서울특별시 구로구 신도림로 87 ,126.8828746,37.5109832
 서울특별시교육청 , 진달래유치원 , 사립(사인) , 서울특별시 중랑구 상봉중앙로1가길 13 , 09시00분~18시00분 ,1,2,2,0,0,16,45,36,0,0,20211,서울특별시 중랑구 상봉중앙로1가길 13 ,127.0868751,37.5987503
 서울특별시교육청 , 신길에덴유치원 , 사립(사인) , 서울특별시 영등포구 신길로38길 21 , 07시00분~19시00분 ,1,1,1,0,0,10,12,18,0,0,20211,서울특별시 영등포구 신길로38길 21 ,126.9134697,37.5056101
 서울특별시교육청 , 신도유치원 , 사립(사인) , 서울특별시 구로구 구일로2길 45 , 08시00분~18시30분 ,1,1,1,0,0,26,27,21,0,0,20211,서울특별시 구로구 구일로2길 45 ,126.8775899,37.4892361
 서울특별시교육청 , 소슬유치원 , 사립(사인) , 서울특별시 관악구 구암길 46 , 07시30분~19시30분 ,4,4,4,0,0,77,86,84,0,0,20211,서울특별시 관악구 구암길 46 ,126.948256,37.4897782
 서울특별시교육청 , 송림유치원 , 사립(법인) , 서울특별시 동작구 사당로2다길 95 , 07시00분~19시00분 ,2,1,1,0,0,21,16,25,0,0,20211,서울특별시 동작구 사당로2다길 95 ,126.9634744,37.4891018
 서울특별시교육청 , 나래유치원 , 사립(사인) , 서울특별시 도봉구 마들로 684-9 , 07시30분~19시00분 ,1,1,1,0,0,16,26,25,0,0,20211,서울특별시 도봉구 마들로 684-9 ,127.0471823,37.6715462
 서울특별시교육청 , 서울동일초등학교병설유치원 , 공립(병설) , 서울특별시 노원구 한글비석로 566 , 09시00분~19시20분 ,1,1,2,0,0,15,19,33,0,0,20211,서울특별시 노원구 한글비석로 566 ,127.054643,37.6651368
 서울특별시교육청 , 미성유치원 , 사립(사인) , 서울특별시 노원구 공릉로59길 28 , 09시00분~19시00분 ,1,1,0,0,0,16,30,0,0,0,20182,서울특별시 노원구 공릉로59길 28 ,127.0695678,37.6344853
 서울특별시교육청 , 지현유치원 , 사립(사인) , 서울특별시 도봉구 도봉산3길 21 , 09시00분~20시00분 ,1,0,0,1,0,11,0,0,22,0,20182,서울특별시 도봉구 도봉산3길 21 ,127.0439881,37.6863782
 서울특별시교육청 , 청원유치원 , 사립(법인) , 서울특별시 노원구 한글비석로 506 , 09시00분~19시00분 ,0,2,2,0,0,0,41,50,0,0,20211,서울특별시 노원구 한글비석로 506 ,127.0620668,37.6660701
 서울특별시교육청 , 삼성그린유치원 , 사립(사인) , 서울특별시 마포구 도화4길 62 , 09시00분~17시00분 ,2,2,2,0,0,38,51,59,0,0,20211,서울특별시 마포구 도화4길 62 ,126.9515862,37.5395003
 서울특별시교육청 , 새보람유치원 , 사립(사인) , 서울특별시 은평구 불광로 107 , 09시00분~20시00분 ,0,0,0,1,0,0,0,0,17,0,20211,서울특별시 은평구 불광로 107 ,126.9326347,37.6163056
 서울특별시교육청 , 선양유치원 , 사립(사인) , 서울특별시 광진구 동일로 256-1 , 08시00분~20시00분 ,2,2,3,0,0,39,48,77,0,0,20211,서울특별시 광진구 동일로 256-1 ,127.0712806,37.5541442
 서울특별시교육청 , 옥수예일유치원 , 사립(사인) , 서울특별시 성동구 독서당로 191 , 09시20분~18시00분 ,2,2,2,0,0,44,41,52,0,0,20211,서울특별시 성동구 독서당로 191 ,127.0114981,37.5431797
 서울특별시교육청 , 조은유치원 , 사립(사인) , 서울특별시 성동구 살곶이길 50 , 09시30분~18시00분 ,1,1,2,0,0,23,24,36,0,0,20211,서울특별시 성동구 살곶이길 50 ,127.0425536,37.5693856
 서울특별시교육청 , 청운교회부설유치원 , 사립(사인) , 서울특별시 강남구 언주로65길 5 , 09시00분~18시30분 ,1,1,3,0,0,16,14,56,0,0,20182,서울특별시 강남구 언주로65길 5 ,127.0455502,37.4950556
 서울특별시교육청 , 서울상경초등학교병설유치원 , 공립(병설) , 서울특별시 노원구 수락산로 237 , 07시30분~19시30분 ,2,1,1,0,0,20,20,18,0,0,20211,서울특별시 노원구 수락산로 237 ,127.0513922,37.6703097
 서울특별시교육청 , 서울영림초등학교병설유치원 , 공립(병설) , 서울특별시 영등포구 시흥대로173길 14 , 07시30분~19시30분 ,1,1,1,0,0,9,17,19,0,0,20211,서울특별시 영등포구 시흥대로173길 14 ,126.9024716,37.4873795
 서울특별시교육청 , 서울대현초등학교병설유치원 , 공립(병설) , 서울특별시 강남구 역삼로98길 16 , 07시00분~20시00분 ,1,1,1,0,1,6,5,9,0,3,20211,서울특별시 강남구 역삼로98길 16 ,127.0636032,37.503778
 서울특별시교육청 , 서울방배초등학교병설유치원 , 공립(병설) , 서울특별시 서초구 방배중앙로13길 26 , 07시00분~19시00분 ,1,1,1,0,0,16,22,24,0,0,20211,서울특별시 서초구 방배중앙로13길 26 ,126.9874506,37.4871652
 서울특별시교육청 , 성결유치원 , 사립(사인) , 서울특별시 강남구 언주로121길 5 , 08시30분~19시00분 ,0,0,1,1,0,0,0,21,26,0,20211,서울특별시 강남구 언주로121길 5 ,127.0353311,37.5114437
 서울특별시교육청 , 성요셉유치원 , 사립(법인) , 서울특별시 강남구 압구정로77길 28 , 09시00분~18시00분 ,2,3,2,0,0,40,55,45,0,0,20211,서울특별시 강남구 압구정로77길 28 ,127.0482456,37.5268123
 서울특별시교육청 , 소망유치원 , 사립(사인) , 서울특별시 강남구 광평로56길 11 , 09시00분~17시00분 ,1,0,0,1,0,4,0,0,25,0,20211,서울특별시 강남구 광평로56길 11 ,127.1051828,37.4873677
 서울특별시교육청 , 경성유치원 , 사립(사인) , 서울특별시 양천구 목동로3길 57 , 09시00분~18시00분 ,2,3,3,0,0,37,60,69,0,0,20211,서울특별시 양천구 목동로3길 57 ,126.8630436,37.5096767
 서울특별시교육청 , 등촌유치원 , 사립(사인) , 서울특별시 양천구 목동중앙북로8길 46 , 09시00분~18시00분 ,1,1,1,0,0,8,15,30,0,0,20211,서울특별시 양천구 목동중앙북로8길 46 ,126.8648142,37.5466001
 서울특별시교육청 , 서울서빙고초등학교병설유치원 , 공립(병설) , 서울특별시 용산구 서빙고로51길 14 , 07시30분~19시30분 ,1,1,1,0,1,10,12,19,0,4,20211,서울특별시 용산구 서빙고로51길 14 ,126.9921677,37.5215174
 서울특별시교육청 , 서울숭신초등학교병설유치원 , 공립(병설) , 서울특별시 성동구 마장로 161 , 07시30분~19시30분 ,1,1,1,0,1,16,22,19,0,5,20211,서울특별시 성동구 마장로 161 ,127.0278149,37.5676433
 서울특별시교육청 , 성심유치원 , 사립(사인) , 서울특별시 용산구 보광로24길 9-4 , 10시00분~19시00분 ,1,0,0,1,0,5,0,0,14,0,20182,서울특별시 용산구 보광로24길 9-4 ,126.999629,37.5286811
 서울특별시교육청 , 세검정유치원 , 사립(법인) , 서울특별시 종로구 자하문로 310 , 09시20분~18시30분 ,1,1,1,0,0,19,28,30,0,0,20211,서울특별시 종로구 자하문로 310 ,126.9593087,37.6001272
 서울특별시교육청 , 수암유치원 , 사립(사인) , 서울특별시 중구 다산로 32 , 07시00분~20시00분 ,3,2,2,0,0,37,30,29,0,0,20211,서울특별시 중구 다산로 32 ,127.0093374,37.5491175
 서울특별시교육청 , 혜화유치원 , 사립(법인) , 서울특별시 종로구 창경궁로 296 , 08시50분~16시50분 ,0,0,0,5,0,0,0,0,98,0,20211,서울특별시 종로구 창경궁로 296 ,127.0031422,37.5868549
 서울특별시교육청 , 서울숭례초등학교병설유치원 , 공립(병설) , 서울특별시 성북구 종암로5길 14 , 09시00분~19시00분 ,2,2,2,0,0,15,39,42,0,0,20211,서울특별시 성북구 종암로5길 14 ,127.0350601,37.594797
 서울특별시교육청 , 자연아이유치원 , 사립(사인) , 서울특별시 도봉구 도당로6길 14-11 , 09시00분~17시00분 ,2,2,2,1,0,29,36,46,23,0,20192,서울특별시 도봉구 도당로6길 14-11 ,127.0358468,37.6610292
 서울특별시교육청 , 고덕한울유치원 , 사립(사인) , 서울특별시 강동구 양재대로 1706 , 08시00분~17시30분 ,0,1,2,0,0,0,23,40,0,0,20202,서울특별시 강동구 양재대로 1706 ,127.1459805,37.5578708
 서울특별시교육청 , 영그린유치원 , 사립(사인) , 서울특별시 관악구 참숯5길 12 , 08시00분~20시00분 ,1,1,1,0,0,9,9,25,0,0,20211,서울특별시 관악구 참숯5길 12 ,126.9403955,37.4770753
 서울특별시교육청 , 꿈나무유치원 , 사립(사인) , 서울특별시 양천구 목동서로 280 , 08시00분~18시00분 ,2,2,3,0,0,47,53,74,0,0,20211,서울특별시 양천구 목동서로 280 ,126.8677274,37.5215793
 서울특별시교육청 , 노원 삼육유치원 , 사립(법인) , 서울특별시 노원구 공릉로42길 13-1 , 07시00분~20시00분 ,1,1,1,0,0,9,18,25,0,0,20211,서울특별시 노원구 공릉로42길 13-1 ,127.0803761,37.6244064
 서울특별시교육청 , 샬롬유치원 , 사립(법인) , 서울특별시 광진구 아차산로65길 65 , 09시00분~19시00분 ,1,1,1,0,0,8,15,22,0,0,20211,서울특별시 광진구 아차산로65길 65 ,127.0917263,37.5424635
 서울특별시교육청 , 서울사근초등학교병설유치원 , 공립(병설) , 서울특별시 성동구 사근동11길 16 , 07시00분~20시00분 ,1,1,1,0,1,8,16,13,0,5,20211,서울특별시 성동구 사근동11길 16 ,127.0477401,37.5630032
 서울특별시교육청 , 서울옥정초등학교병설유치원 , 공립(병설) , 서울특별시 성동구 한림말길 43 , 07시30분~19시30분 ,1,1,1,0,0,15,15,24,0,0,20211,서울특별시 성동구 한림말길 43 ,127.0156011,37.5418174
 서울특별시교육청 , 천사유치원 , 사립(사인) , 서울특별시 성북구 성북로4길 52 , 07시30분~19시30분 ,1,1,1,0,0,2,4,8,0,0,20211,서울특별시 성북구 성북로4길 52 ,127.0102978,37.5945739
 서울특별시교육청 , 로사유치원 , 사립(법인) , 서울특별시 성동구 성덕정길 23 , 09시00분~17시00분 ,1,1,1,0,0,24,23,23,0,0,20211,서울특별시 성동구 성덕정길 23 ,127.0464091,37.5395473
 서울특별시교육청 , 수정유치원 , 사립(사인) , 서울특별시 송파구 위례성대로 28 , 09시00분~17시00분 ,1,2,1,0,0,21,36,27,0,0,20211,서울특별시 송파구 위례성대로 28 ,127.1149634,37.516158
 서울특별시교육청 , 서울신미림초등학교병설유치원 , 공립(병설) , 서울특별시 구로구 신도림로 26 , 07시00분~19시00분 ,1,1,1,0,0,16,22,24,0,0,20211,서울특별시 구로구 신도림로 26 ,126.8794518,37.5069051
 서울특별시교육청 , 서울삼성초등학교병설유치원 , 공립(병설) , 서울특별시 관악구 대학7길 52 , 07시30분~19시30분 ,2,2,2,0,0,14,27,36,0,0,20211,서울특별시 관악구 대학7길 52 ,126.9409781,37.4678358
 서울특별시교육청 , 예일유치원 , 사립(사인) , 서울특별시 강서구 강서로47길 126 , 08시00분~18시30분 ,4,5,3,0,0,88,136,89,0,0,20211,서울특별시 강서구 강서로47길 126 ,126.8292034,37.5537128
 서울특별시교육청 , 푸른샘유치원 , 사립(사인) , 서울특별시 성북구 길음로13길 29 , 09시00분~20시00분 ,2,2,3,0,0,46,49,59,0,0,20191,서울특별시 성북구 길음로13길 29 ,127.0188018,37.6083857
 서울특별시교육청 , 우현유치원 , 사립(사인) , 서울특별시 강서구 강서로 348 , 07시30분~20시00분 ,1,1,2,0,0,13,19,32,0,0,20211,서울특별시 강서구 강서로 348 ,126.8402706,37.5559845
 서울특별시교육청 , 서울독산초등학교병설유치원 , 공립(병설) , 서울특별시 금천구 시흥대로104길 31 , 07시30분~19시30분 ,1,1,1,0,0,7,13,24,0,0,20211,서울특별시 금천구 시흥대로104길 31 ,126.8999901,37.4653619
 서울특별시교육청 , 윤희유치원 , 사립(사인) , 서울특별시 강서구 강서로 216-23 , 09시00분~17시30분 ,1,1,1,0,0,11,18,28,0,0,20211,서울특별시 강서구 강서로 216-23 ,126.8375552,37.5457312
 서울특별시교육청 , 서울마곡유치원 , 공립(단설) , 서울특별시 강서구 마곡서1로 139-13 , 07시00분~20시00분 ,2,3,3,0,2,31,61,68,0,10,20211,서울특별시 강서구 마곡서1로 139-13 ,126.818025,37.5692703
