기간,시,자치구,동,발생_합계,발생_실화,발생_방화,발생_기타,소실_동수,소실_이재가구수,소실_면적,피해액_합계,피해액_부동산,피해액_동산,재산피해경감액,인명피해_합계,인명피해_사망,인명피해_부상,이재민수,구조인원,입력주소_동,경도,위도,입력주소,X,Y,CLSS
2019,서울특별시,중구,필동,12,11,0,1,1,0,36,41497,9744,31753,158413,0,0,0,0,8,필동,126.9955865,37.5601472,필동,955450,1951318,행정동 좌표
2019,서울특별시,중구,장충동,8,8,0,0,0,0,0,2502,330,2172,79100,0,0,0,0,0,장충동,127.0078323,37.5619176,장충동,956533,1951509,행정동 좌표
2019,서울특별시,중구,광희동,26,26,0,0,5,0,28,26334,8552,17782,1836743,4,0,4,0,0,광희동,127.0050369,37.5644441,광희동,956287,1951791,행정동 좌표
2019,서울특별시,중구,을지로동,18,14,0,4,12,0,475,712642,141975,570667,1275168,1,0,1,0,0,을지로동,126.991333,37.5666885,을지로동,955078,1952046,행정동 좌표
2019,서울특별시,중구,신당5동,8,8,0,0,1,0,0,968,297,671,79900,0,0,0,0,0,신당5동,127.0218368,37.5651431,신당5동,957771,1951860,행정동 좌표
2019,서울특별시,중구,황학동,18,15,2,1,7,2,143,109863,57178,52685,1593749,2,1,1,7,7,황학동,127.0208415,37.5685408,황학동,957685,1952238,법정동 좌표
2019,서울특별시,중구,중림동,10,9,0,1,2,1,3,2072,610,1462,6108,0,0,0,1,0,중림동,126.9663347,37.5588405,중림동,952866,1951188,법정동 좌표
2019,서울특별시,중구,신당동,28,22,2,4,7,2,2669,71884059,4318375,67565684,8145505,6,0,6,3,13,신당동,127.0136691,37.5579119,신당동,957046,1951062,법정동 좌표
2019,서울특별시,중구,다산동,10,10,0,0,0,0,0,1523,332,1191,415996,0,0,0,0,0,다산동,127.159896,37.6138265,다산동,969983,1957209,법정동 좌표
2019,서울특별시,중구,약수동,8,8,0,0,1,0,1,8503,3713,4790,398380,0,0,0,0,0,약수동,127.0089876,37.5524574,약수동,956629,1950459,행정동 좌표
2019,서울특별시,중구,동화동,7,6,0,1,1,0,3,2365,527,1838,301614,0,0,0,0,1,동화동,126.7190282,35.264546,동화동,928964,1696845,법정동 좌표
2019,서울특별시,용산구,소계,238,215,2,21,7,0,285,267865,100283,167582,7476819,5,0,5,0,3,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2019,서울특별시,용산구,후암동,13,13,0,0,1,0,48,24966,17575,7391,114301,1,0,1,0,0,후암동,126.9806271,37.5499003,후암동,954122,1950189,법정동 좌표
2019,서울특별시,용산구,용산2가동,8,7,0,1,0,0,0,773,102,671,132,0,0,0,0,0,용산2가동,126.9901968,37.5326105,용산2가동,954957,1948266,시군구 좌표
2019,서울특별시,용산구,남영동,24,20,1,3,3,0,95,65619,23520,42099,159909,0,0,0,0,0,남영동,127.7834397,36.1750093,남영동,1025489,1797582,시군구 좌표
2019,서울특별시,용산구,원효로2동,11,10,0,1,1,0,10,28428,1957,26471,80435,0,0,0,0,2,원효로2동,126.9452603,37.5347225,원효로2동,950989,1948523,인근좌표
2019,서울특별시,용산구,효창동,5,5,0,0,0,0,10,6478,4373,2105,113870,1,0,1,0,0,효창동,126.9609658,37.542827,효창동,952381,1949414,법정동 좌표
2019,서울특별시,용산구,용문동,8,6,0,2,1,0,8,4000,2025,1975,19865,0,0,0,0,0,용문동,126.959691,37.5376618,용문동,952265,1948841,법정동 좌표
2019,서울특별시,용산구,이촌1동,12,9,1,2,0,0,6,9029,1658,7371,356798,2,0,2,0,0,이촌1동,126.9731308,37.5213444,이촌1동,953443,1947024,행정동 좌표
2019,서울특별시,용산구,이촌2동,6,5,0,1,0,0,1,1391,533,858,26206,0,0,0,0,0,이촌2동,126.9546218,37.526309,이촌2동,951810,1947584,행정동 좌표
2019,서울특별시,용산구,이태원1동,19,19,0,0,0,0,0,2187,131,2056,1266,0,0,0,0,0,이태원1동,126.9950755,37.5324538,이태원1동,955388,1948246,행정동 좌표
2019,서울특별시,용산구,이태원2동,13,11,0,2,0,0,20,29698,17525,12173,586516,0,0,0,0,0,이태원2동,126.9902514,37.5419908,이태원2동,954968,1949306,행정동 좌표
2019,서울특별시,용산구,서빙고동,12,12,0,0,0,0,3,7515,2058,5457,4622884,0,0,0,0,0,서빙고동,126.991313,37.5186178,서빙고동,955048,1946713,법정동 좌표
2019,서울특별시,용산구,보광동,16,14,0,2,0,0,5,3600,1310,2290,181603,0,0,0,0,0,보광동,127.0009316,37.526872,보광동,955902,1947624,법정동 좌표
2019,서울특별시,용산구,청파동,20,18,0,2,1,0,27,15723,7377,8346,200452,0,0,0,0,0,청파동,126.9699139,37.5455004,청파동,953173,1949706,행정동 좌표
2019,서울특별시,용산구,원효로1동,12,12,0,0,0,0,0,1794,188,1606,482,0,0,0,0,0,원효로1동,126.9452603,37.5347225,원효로1동,950989,1948523,인근좌표
2019,서울특별시,용산구,한강로동,22,20,0,2,0,0,22,11520,4664,6856,65252,0,0,0,0,1,한강로동,126.9695178,37.5290529,한강로동,953128,1947881,행정동 좌표
2019,서울특별시,용산구,한남동,37,34,0,3,0,0,30,55144,15287,39857,946848,1,0,1,0,0,한남동,126.7316373,37.447357,한남동,932036,1938963,시군구 좌표
2019,서울특별시,성동구,소계,194,165,5,24,25,3,433,724217,119319,604898,5619480,9,2,7,9,11,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2019,서울특별시,성동구,왕십리2동,5,4,1,0,1,0,51,19257,6414,12843,46262,0,0,0,0,1,왕십리2동,127.0305145,37.5611059,왕십리2동,958535,1951409,행정동 좌표
2019,서울특별시,성동구,마장동,18,14,1,3,5,0,53,477491,31018,446473,468248,0,0,0,0,0,마장동,127.0407457,37.5673616,마장동,959442,1952098,법정동 좌표
2019,서울특별시,성동구,사근동,25,22,0,3,4,0,72,47495,17190,30305,565937,2,0,2,0,4,사근동,127.0476112,37.5589024,사근동,960044,1951157,법정동 좌표
2019,서울특별시,성동구,행당1동,17,14,1,2,1,0,46,12403,7559,4844,1035229,0,0,0,0,0,행당1동,127.0362298,37.5585217,행당1동,959039,1951119,행정동 좌표
2019,서울특별시,성동구,행당2동,5,5,0,0,0,0,0,1949,733,1216,64265,0,0,0,0,0,행당2동,127.0294085,37.5582405,행당2동,958436,1951091,행정동 좌표
2019,서울특별시,성동구,응봉동,6,6,0,0,0,0,0,1937,1288,649,480940,0,0,0,0,0,응봉동,127.033917,37.550934,응봉동,958830,1950279,법정동 좌표
2019,서울특별시,성동구,금호1가동,5,5,0,0,0,0,0,1987,664,1323,0,0,0,0,0,0,금호1가동,127.0180506,37.5543532,금호1가동,957431,1950665,정좌표
2019,서울특별시,성동구,금호4가동,7,6,0,1,1,0,0,3938,28,3910,1827,0,0,0,0,0,금호4가동,127.0160737,37.5463265,금호4가동,957252,1949775,정좌표
2019,서울특별시,성동구,성수1가1동,14,11,1,2,2,1,30,62081,18010,44071,712720,5,2,3,2,6,성수1가1동,127.0427601,37.5435094,성수1가1동,959607,1949451,법정동 좌표
2019,서울특별시,성동구,성수1가2동,9,7,0,2,0,0,0,2270,0,2270,0,0,0,0,0,0,성수1가2동,127.0427601,37.5435094,성수1가2동,959607,1949451,법정동 좌표
2019,서울특별시,성동구,성수2가1동,14,13,1,0,2,0,0,3563,626,2937,83038,1,0,1,0,0,성수2가1동,127.0565313,37.540854,성수2가1동,960823,1949151,법정동 좌표
2019,서울특별시,성동구,성수2가3동,14,11,0,3,3,0,6,9304,3038,6266,627439,0,0,0,0,0,성수2가3동,127.0565313,37.540854,성수2가3동,960823,1949151,법정동 좌표
2019,서울특별시,성동구,송정동,7,6,0,1,1,0,0,5706,411,5295,78636,0,0,0,0,0,송정동,127.06208,37.5531794,송정동,961319,1950516,법정동 좌표
2019,서울특별시,성동구,용답동,20,17,0,3,3,0,100,18529,7171,11358,772199,0,0,0,0,0,용답동,127.056362,37.5614685,용답동,960818,1951438,법정동 좌표
2019,서울특별시,성동구,왕십리도선동,11,9,0,2,1,0,26,16391,15646,745,84192,0,0,0,0,0,왕십리도선동,127.0314588,37.5659793,왕십리도선동,958621,1951949,행정동 좌표
2019,서울특별시,성동구,금호2.3가동,9,8,0,1,1,2,45,12779,8417,4362,34577,1,0,1,7,0,금호2.3가동,127.0185816,37.5501138,금호2.3가동,957475,1950194,정좌표
2019,서울특별시,성동구,옥수동,8,7,0,1,0,0,4,27137,1106,26031,563971,0,0,0,0,0,옥수동,127.0206388,37.540787,옥수동,957652,1949159,법정동 좌표
2019,서울특별시,광진구,소계,195,166,5,24,37,2,429,392843,145574,247269,10761890,8,0,8,1,16,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2019,서울특별시,광진구,화양동,19,16,1,2,4,0,20,16983,8660,8323,1489632,0,0,0,0,1,화양동,127.0734074,37.5432492,화양동,962315,1949410,법정동 좌표
2019,서울특별시,광진구,군자동,12,9,1,2,8,0,72,23251,11987,11264,935698,3,0,3,0,1,군자동,127.073671,37.5530367,군자동,962343,1950495,법정동 좌표
2019,서울특별시,광진구,중곡1동,8,6,0,2,1,0,6,13290,5144,8146,56204,0,0,0,0,0,중곡1동,127.0800289,37.5606101,중곡1동,962908,1951333,행정동 좌표
2019,서울특별시,광진구,중곡2동,7,6,0,1,1,0,12,4850,2412,2438,233295,0,0,0,0,1,중곡2동,127.0813815,37.5601521,중곡2동,963027,1951282,행정동 좌표
2019,서울특별시,광진구,중곡3동,7,6,0,1,0,0,5,4510,2896,1614,122645,0,0,0,0,2,중곡3동,127.0800204,37.5686654,중곡3동,962911,1952227,행정동 좌표
2019,서울특별시,광진구,중곡4동,16,13,0,3,3,0,110,32695,17676,15019,1142904,2,0,2,0,4,중곡4동,127.089431,37.5590611,중곡4동,963738,1951157,행정동 좌표
2019,서울특별시,광진구,능동,11,9,1,1,3,0,57,64221,54587,9634,1277508,1,0,1,0,1,능동,127.0817366,37.5505767,능동,963054,1950219,법정동 좌표
2019,서울특별시,광진구,구의1동,20,18,0,2,4,1,7,18244,10213,8031,391314,1,0,1,0,1,구의1동,127.0858299,37.5425261,구의1동,963412,1949324,행정동 좌표
2019,서울특별시,광진구,구의2동,7,6,1,0,0,0,0,852,0,852,23,0,0,0,0,0,구의2동,127.090005,37.5472258,구의2동,963783,1949844,행정동 좌표
2019,서울특별시,광진구,구의3동,16,16,0,0,1,0,0,8735,1829,6906,3147866,0,0,0,0,0,구의3동,127.0977205,37.5389773,구의3동,964460,1948926,행정동 좌표
2019,서울특별시,광진구,광장동,10,7,0,3,2,0,13,94578,1489,93089,127158,0,0,0,0,4,광장동,127.1047094,37.5478338,광장동,965082,1949906,법정동 좌표
2019,서울특별시,광진구,자양1동,19,17,0,2,4,0,33,23792,4572,19220,268645,0,0,0,0,1,자양1동,127.0824641,37.5346249,자양1동,963110,1948449,행정동 좌표
2019,서울특별시,광진구,자양2동,15,14,0,1,3,0,53,26696,15836,10860,993897,0,0,0,0,0,자양2동,127.0844243,37.5288463,자양2동,963281,1947807,행정동 좌표
2019,서울특별시,광진구,자양3동,14,11,1,2,0,0,1,14193,690,13503,26507,0,0,0,0,0,자양3동,127.0729241,37.5338385,자양3동,962267,1948366,행정동 좌표
2019,서울특별시,광진구,자양4동,14,12,0,2,3,1,40,45953,7583,38370,548594,1,0,1,1,0,자양4동,127.0663126,37.5341378,자양4동,961683,1948402,행정동 좌표
2019,서울특별시,동대문구,소계,195,164,4,27,51,6,940,870342,233398,636944,8912159,26,5,21,14,67,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2019,서울특별시,동대문구,회기동,12,9,0,3,3,2,99,49468,22271,27197,242942,4,0,4,2,7,회기동,127.0514479,37.5937314,회기동,960401,1955019,법정동 좌표
2019,서울특별시,동대문구,휘경1동,11,11,0,0,1,0,1,5275,1880,3395,980370,0,0,0,0,2,휘경1동,127.0657275,37.5927911,휘경1동,961662,1954909,행정동 좌표
2019,서울특별시,동대문구,휘경2동,8,8,0,0,1,0,4,1301,510,791,267210,0,0,0,0,3,휘경2동,127.0686498,37.590003,휘경2동,961918,1954599,행정동 좌표
2019,서울특별시,동대문구,청량리동,5,5,0,0,0,0,5,5158,342,4816,81028,1,0,1,0,0,청량리동,127.0452942,37.5887982,청량리동,959856,1954475,법정동 좌표
2019,서울특별시,동대문구,용신동,21,20,0,1,5,0,96,57879,16885,40994,1682801,1,0,1,0,2,용신동,127.0373195,37.5758666,용신동,959144,1953043,행정동 좌표
2019,서울특별시,동대문구,제기동,32,23,3,6,11,1,305,267134,53198,213936,1705676,5,1,4,4,15,제기동,127.0372403,37.5837771,제기동,959142,1953921,법정동 좌표
2019,서울특별시,동대문구,전농1동,16,14,0,2,5,1,64,26655,11903,14752,167377,2,1,1,3,8,전농1동,127.0477876,37.5779518,전농1동,960070,1953270,행정동 좌표
2019,서울특별시,동대문구,전농2동,6,5,0,1,1,0,19,7329,2055,5274,42831,1,1,0,0,1,전농2동,127.0600363,37.5780229,전농2동,961151,1953273,행정동 좌표
2019,서울특별시,동대문구,답십리1동,6,4,0,2,2,0,32,11360,6138,5222,161287,0,0,0,0,0,답십리1동,127.0567176,37.5709683,답십리1동,960855,1952492,법정동 좌표
2019,서울특별시,동대문구,답십리2동,10,8,0,2,5,0,55,30555,7705,22850,824936,1,0,1,0,3,답십리2동,127.0567176,37.5709683,답십리2동,960855,1952492,법정동 좌표
2019,서울특별시,동대문구,장안1동,25,19,0,6,4,0,147,323345,76604,246741,1313345,7,1,6,0,14,장안1동,127.0666636,37.5677045,장안1동,961731,1952125,행정동 좌표
2019,서울특별시,동대문구,장안2동,20,17,0,3,5,0,16,25708,6707,19001,204239,0,0,0,0,4,장안2동,127.0706046,37.5784941,장안2동,962085,1953321,행정동 좌표
2019,서울특별시,동대문구,이문1동,15,13,1,1,4,0,55,36524,16642,19882,1031455,4,1,3,0,7,이문1동,127.0655631,37.5977906,이문1동,961650,1955464,행정동 좌표
2019,서울특별시,동대문구,이문2동,8,8,0,0,4,2,42,22651,10558,12093,206662,0,0,0,5,1,이문2동,127.0651763,37.6033649,이문2동,961618,1956082,행정동 좌표
2019,서울특별시,중랑구,소계,210,188,9,13,21,12,266,322650,95365,227285,12468349,10,1,9,24,34,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2019,서울특별시,중랑구,면목2동,9,7,2,0,1,0,7,4065,2231,1834,157497,0,0,0,0,0,면목2동,127.0789677,37.5897956,면목2동,962829,1954571,행정동 좌표
2019,서울특별시,중랑구,면목4동,9,9,0,0,1,0,0,297,0,297,41,0,0,0,0,2,면목4동,127.0854598,37.5746725,면목4동,963395,1952891,행정동 좌표
2019,서울특별시,중랑구,면목5동,9,9,0,0,0,0,1,2384,1050,1334,387250,0,0,0,0,0,면목5동,127.0795375,37.5858265,면목5동,962877,1954131,행정동 좌표
2019,서울특별시,중랑구,면목7동,6,5,0,1,1,0,0,20389,3544,16845,305618,0,0,0,0,3,면목7동,127.0867884,37.5789718,면목7동,963514,1953367,행정동 좌표
2019,서울특별시,중랑구,상봉1동,11,10,1,0,1,0,10,4058,2021,2037,167536,1,0,1,0,4,상봉1동,127.0872577,37.5998796,상봉1동,963566,1955687,행정동 좌표
2019,서울특별시,중랑구,상봉2동,16,15,0,1,1,0,9,8787,2035,6752,105898,2,0,2,0,2,상봉2동,127.083374,37.5924429,상봉2동,963219,1954863,행정동 좌표
2019,서울특별시,중랑구,중화1동,9,9,0,0,1,0,20,11214,8635,2579,44945,0,0,0,0,0,중화1동,127.0806616,37.601216,중화1동,962984,1955838,행정동 좌표
2019,서울특별시,중랑구,중화2동,22,22,0,0,2,0,26,20313,9496,10817,217311,0,0,0,0,2,중화2동,127.0761571,37.6028207,중화2동,962587,1956018,행정동 좌표
2019,서울특별시,중랑구,묵1동,15,10,3,2,5,11,110,139280,44242,95038,2369323,4,1,3,20,6,묵1동,127.0784857,37.6123538,묵1동,962798,1957074,행정동 좌표
2019,서울특별시,중랑구,묵2동,10,10,0,0,1,0,1,1281,571,710,1559618,1,0,1,0,2,묵2동,127.0760396,37.6095775,묵2동,962580,1956767,행정동 좌표
2019,서울특별시,중랑구,망우3동,14,11,2,1,1,0,14,10357,2471,7886,152841,1,0,1,0,0,망우3동,127.0981744,37.5923947,망우3동,964526,1954852,행정동 좌표
2019,서울특별시,중랑구,신내1동,15,15,0,0,2,0,1,4897,2007,2890,117422,0,0,0,0,2,신내1동,127.0993709,37.6058654,신내1동,964638,1956346,행정동 좌표
2019,서울특별시,중랑구,신내2동,9,9,0,0,1,0,5,12724,2468,10256,5432715,0,0,0,0,0,신내2동,127.0942365,37.6061865,신내2동,964185,1956384,행정동 좌표
2019,서울특별시,중랑구,면목본동,21,20,1,0,2,0,20,52513,5038,47475,268184,0,0,0,0,5,면목본동,127.0874336,37.5873294,면목본동,963575,1954294,행정동 좌표
2019,서울특별시,중랑구,면목3.8동,18,16,0,2,1,1,12,10304,8105,2199,1078862,0,0,0,4,0,면목3.8동,127.0881215,37.5829196,면목3.8동,963634,1953805,행정동 좌표
2019,서울특별시,중랑구,망우본동,17,11,0,6,0,0,30,19787,1451,18336,103288,1,0,1,0,6,망우본동,127.1062297,37.6015025,망우본동,965241,1955860,행정동 좌표
2019,서울특별시,성북구,소계,191,166,7,18,17,4,801,464341,241464,222877,8084879,10,0,10,12,42,소계,123.7417741,32.5220203,소계,646933,1398715,정제실패
2019,서울특별시,성북구,돈암1동,1,1,0,0,0,0,2,1541,935,606,11061,0,0,0,0,0,돈암1동,127.0263987,37.6033848,돈암1동,958196,1956101,행정동 좌표
2019,서울특별시,성북구,돈암2동,2,0,1,1,1,0,60,51591,33119,18472,165762,0,0,0,0,9,돈암2동,127.0105574,37.5980541,돈암2동,956794,1955517,행정동 좌표
2019,서울특별시,성북구,안암동,11,10,0,1,0,0,0,3407,0,3407,10501,0,0,0,0,1,안암동,127.0213956,37.5858903,안암동,957744,1954162,행정동 좌표
2019,서울특별시,성북구,보문동,9,8,0,1,1,0,30,15537,8125,7412,41030,0,0,0,0,0,보문동,129.2557797,35.8343027,보문동,1158582,1761178,법정동 좌표
2019,서울특별시,성북구,정릉1동,5,5,0,0,0,0,1,4365,518,3847,0,1,0,1,0,0,정릉1동,127.0167064,37.6015114,정릉1동,957339,1955898,행정동 좌표
2019,서울특별시,성북구,정릉2동,7,6,0,1,0,0,15,4368,1926,2442,8839,0,0,0,0,0,정릉2동,127.0111975,37.6044568,정릉2동,956854,1956227,행정동 좌표
2019,서울특별시,성북구,정릉3동,11,9,0,2,2,0,158,105613,61146,44467,163869,0,0,0,0,0,정릉3동,127.0044984,37.6091399,정릉3동,956266,1956750,행정동 좌표
2019,서울특별시,성북구,정릉4동,5,4,0,1,1,0,48,7685,4943,2742,122435,1,0,1,0,4,정릉4동,127.0068404,37.6135837,정릉4동,956475,1957242,행정동 좌표
2019,서울특별시,성북구,길음1동,10,10,0,0,0,0,20,20918,9675,11243,34,1,0,1,0,1,길음1동,127.0193973,37.610472,길음1동,957582,1956891,행정동 좌표
2019,서울특별시,성북구,길음2동,12,11,0,1,2,0,147,24354,17352,7002,4053257,0,0,0,0,0,길음2동,127.0272951,37.606726,길음2동,958277,1956471,행정동 좌표
2019,서울특별시,성북구,월곡1동,7,6,1,0,0,0,2,1982,458,1524,46093,0,0,0,0,0,월곡1동,127.0357743,37.6105259,월곡1동,959027,1956889,행정동 좌표
2019,서울특별시,성북구,월곡2동,15,10,1,4,1,0,79,61888,12718,49170,1147180,1,0,1,0,2,월곡2동,127.0477175,37.6056672,월곡2동,960079,1956345,행정동 좌표
2019,서울특별시,성북구,장위1동,9,8,1,0,0,1,15,13943,8054,5889,173848,0,0,0,3,8,장위1동,127.0437253,37.6140686,장위1동,959731,1957279,행정동 좌표
2019,서울특별시,성북구,장위2동,10,8,2,0,0,0,0,6655,860,5795,13079,0,0,0,0,0,장위2동,127.0544958,37.6123803,장위2동,960680,1957087,행정동 좌표
2019,서울특별시,성북구,장위3동,3,2,0,1,0,0,11,10773,5924,4849,16856,0,0,0,0,1,장위3동,127.056606,37.616587,장위3동,960869,1957553,행정동 좌표
2019,서울특별시,성북구,성북동,6,6,0,0,0,0,20,554,0,554,53,0,0,0,0,0,성북동,127.0168312,37.5894385,성북동,957343,1954558,시군구 좌표
2019,서울특별시,성북구,삼선동,14,12,1,1,2,0,67,25171,12878,12293,336282,1,0,1,0,3,삼선동,127.0146841,37.5908353,삼선동,957154,1954714,행정동 좌표
2019,서울특별시,성북구,동선동,21,21,0,0,2,0,1,4146,866,3280,55596,0,0,0,0,0,동선동,128.8375243,35.0453301,동선동,1121987,1673072,법정동 좌표
