NO,K,lon,lat
2540,71,127.1034226,37.50766
2541,71,127.1317174,37.50594889
2542,71,126.8376614,37.49294851
2543,71,126.9649835,37.5638992
2544,71,127.1463365,37.52492212
2545,71,127.1058513,37.47612045
2546,71,127.0169049,37.58936078
2547,71,126.900322,37.57891129
2548,71,126.8995368,37.53564274
2549,71,126.8168487,37.54240409
2550,71,126.7994482,37.5873691
2551,71,126.8018228,37.57566579
2552,71,126.8386654,37.50737575
2553,71,126.8714757,37.50755489
2554,71,126.8645345,37.52554475
2555,71,126.7680448,37.55563175
2556,71,126.7691857,37.55473748
2557,72,127.0559692,37.68685877
2558,72,126.9339614,37.47361931
2559,72,126.8475203,37.52995871
2560,72,126.8270683,37.53885739
2561,72,126.9531867,37.47370984
2562,72,126.8602541,37.49667843
2563,72,126.8316682,37.53077141
2564,72,126.8374145,37.52088897
2565,72,127.0792574,37.57968469
2566,72,127.0222801,37.63444973
2567,72,127.0840381,37.53463405
2568,72,126.8978669,37.46172322
2569,72,127.032418,37.64440506
2570,72,127.0785766,37.49946173
2571,72,127.0751929,37.49764689
2572,72,127.0675304,37.64904569
2573,72,126.9825529,37.47925026
2574,72,126.9950363,37.47299474
2575,72,127.1034178,37.50856135
2576,72,127.0668206,37.57603432
2577,72,127.0770739,37.5652553
2578,72,127.128095,37.55190676
2579,72,127.0279354,37.63627517
2580,72,126.8164535,37.58566613
2581,72,126.8164618,37.58476484
2582,72,127.0413863,37.66066431
2583,72,127.0609412,37.61296776
2584,72,127.0983262,37.61400227
2585,72,126.9213366,37.6439125
2586,72,127.0737078,37.55983509
2587,72,127.0737078,37.55983509
2588,72,127.0710452,37.62922907
2589,72,127.0722508,37.61661466
2590,72,127.0722508,37.61661466
2591,72,127.1095247,37.63927743
2592,72,126.8586369,37.55345459
2593,72,126.8608626,37.55797338
2594,72,126.8177259,37.57035075
2595,72,126.8301412,37.57492854
2596,72,127.1017975,37.60049387
2597,72,126.8883658,37.51755842
2598,72,127.058973,37.56248502
2599,72,127.0356428,37.49028717
2600,72,127.0117006,37.51903408
2601,72,126.8608549,37.55887468
2602,72,127.129303,37.53658752
2603,72,127.0599462,37.5895291
2604,72,127.0445947,37.69222338
2605,72,127.075778,37.59409379
2606,72,127.0438522,37.62822573
2607,72,127.0522496,37.55074215
2608,72,126.929239,37.49973594
2609,72,126.9060274,37.57353209
2610,72,126.9060274,37.57353209
2611,72,127.1034226,37.50766
2612,72,127.1317174,37.50594889
2613,72,126.8376614,37.49294851
2614,72,126.9649835,37.5638992
2615,72,127.1463365,37.52492212
2616,72,127.1058513,37.47612045
2617,72,127.0169049,37.58936078
2618,72,126.900322,37.57891129
2619,72,126.8995368,37.53564274
2620,72,126.8168487,37.54240409
2621,72,126.7994482,37.5873691
2622,72,126.8018228,37.57566579
2623,72,126.8386654,37.50737575
2624,72,126.8714757,37.50755489
2625,72,126.8645345,37.52554475
2626,72,126.7680448,37.55563175
2627,72,126.7691857,37.55473748
2628,72,126.8771851,37.50127567
2629,73,127.0559692,37.68685877
2630,73,126.9339614,37.47361931
2631,73,126.8475203,37.52995871
2632,73,126.8270683,37.53885739
2633,73,126.9531867,37.47370984
2634,73,126.8602541,37.49667843
2635,73,126.8316682,37.53077141
2636,73,126.8374145,37.52088897
2637,73,127.0792574,37.57968469
2638,73,127.0222801,37.63444973
2639,73,127.0840381,37.53463405
2640,73,126.8978669,37.46172322
2641,73,127.032418,37.64440506
2642,73,127.0785766,37.49946173
2643,73,127.0751929,37.49764689
2644,73,127.0675304,37.64904569
2645,73,126.9825529,37.47925026
2646,73,126.9950363,37.47299474
2647,73,127.1034178,37.50856135
2648,73,127.0668206,37.57603432
2649,73,127.0770739,37.5652553
2650,73,127.128095,37.55190676
2651,73,127.0279354,37.63627517
2652,73,126.8164535,37.58566613
2653,73,126.8164618,37.58476484
2654,73,127.0413863,37.66066431
2655,73,127.0609412,37.61296776
2656,73,127.0983262,37.61400227
2657,73,126.9213366,37.6439125
2658,73,127.0737078,37.55983509
2659,73,127.0737078,37.55983509
2660,73,127.0710452,37.62922907
2661,73,127.0722508,37.61661466
2662,73,127.0722508,37.61661466
2663,73,127.1095247,37.63927743
2664,73,126.8586369,37.55345459
2665,73,126.8608626,37.55797338
2666,73,126.8177259,37.57035075
2667,73,126.8301412,37.57492854
2668,73,127.1017975,37.60049387
2669,73,126.8883658,37.51755842
2670,73,127.0589677,37.56338635
2671,73,127.058973,37.56248502
2672,73,127.058973,37.56248502
2673,73,127.0356428,37.49028717
2674,73,127.0117006,37.51903408
2675,73,126.8608549,37.55887468
2676,73,127.129303,37.53658752
2677,73,127.0599462,37.5895291
2678,73,127.0445947,37.69222338
2679,73,127.075778,37.59409379
2680,73,127.0438522,37.62822573
2681,73,127.0522496,37.55074215
2682,73,126.929239,37.49973594
2683,73,126.9060274,37.57353209
2684,73,126.9060274,37.57353209
2685,73,127.1034226,37.50766
2686,73,127.1317174,37.50594889
2687,73,126.8376614,37.49294851
2688,73,126.9649835,37.5638992
2689,73,127.1463365,37.52492212
2690,73,127.1058513,37.47612045
2691,73,127.0169049,37.58936078
2692,73,126.900322,37.57891129
2693,73,126.8995368,37.53564274
2694,73,126.8168487,37.54240409
2695,73,126.7994482,37.5873691
2696,73,126.8018228,37.57566579
2697,73,126.8386654,37.50737575
2698,73,126.8714757,37.50755489
2699,73,126.8645345,37.52554475
2700,73,126.7680448,37.55563175
2701,73,126.7691857,37.55473748
2702,74,127.0559692,37.68685877
2703,74,126.9339614,37.47361931
2704,74,126.8475203,37.52995871
2705,74,126.8270683,37.53885739
2706,74,126.9531867,37.47370984
2707,74,126.8602541,37.49667843
2708,74,126.8316682,37.53077141
2709,74,126.8374145,37.52088897
2710,74,127.0792574,37.57968469
2711,74,127.0222801,37.63444973
2712,74,127.0840381,37.53463405
2713,74,126.8978669,37.46172322
2714,74,127.032418,37.64440506
2715,74,127.0785766,37.49946173
2716,74,127.0751929,37.49764689
2717,74,127.0675304,37.64904569
2718,74,126.9825529,37.47925026
2719,74,126.9950363,37.47299474
2720,74,127.1034178,37.50856135
2721,74,127.0668206,37.57603432
2722,74,127.0770739,37.5652553
2723,74,127.128095,37.55190676
2724,74,127.0279354,37.63627517
2725,74,126.8164535,37.58566613
2726,74,126.8164618,37.58476484
2727,74,127.0413863,37.66066431
2728,74,127.0609412,37.61296776
2729,74,127.0983262,37.61400227
2730,74,126.9213366,37.6439125
2731,74,127.0737078,37.55983509
2732,74,127.0737078,37.55983509
2733,74,127.0710452,37.62922907
2734,74,127.0722508,37.61661466
2735,74,127.0722508,37.61661466
2736,74,127.1095247,37.63927743
2737,74,126.8586369,37.55345459
2738,74,126.8608626,37.55797338
2739,74,126.8177259,37.57035075
2740,74,126.8301412,37.57492854
2741,74,127.1017975,37.60049387
2742,74,126.8883658,37.51755842
2743,74,127.0589677,37.56338635
2744,74,127.058973,37.56248502
2745,74,127.058973,37.56248502
2746,74,127.0356428,37.49028717
2747,74,127.0117006,37.51903408
2748,74,126.8608549,37.55887468
2749,74,127.129303,37.53658752
2750,74,127.0599462,37.5895291
2751,74,127.0445947,37.69222338
2752,74,127.075778,37.59409379
2753,74,127.0438522,37.62822573
2754,74,127.0522496,37.55074215
2755,74,126.929239,37.49973594
2756,74,126.9060274,37.57353209
2757,74,126.9060274,37.57353209
2758,74,127.1034226,37.50766
2759,74,127.1317174,37.50594889
2760,74,126.8376614,37.49294851
2761,74,126.9649835,37.5638992
2762,74,127.1463365,37.52492212
2763,74,127.1058513,37.47612045
2764,74,127.0169049,37.58936078
2765,74,126.900322,37.57891129
2766,74,126.8995368,37.53564274
2767,74,126.8168487,37.54240409
2768,74,126.7994482,37.5873691
2769,74,126.8018228,37.57566579
2770,74,126.8386654,37.50737575
2771,74,126.8714757,37.50755489
2772,74,126.8645345,37.52554475
2773,74,126.7680448,37.55563175
2774,74,126.7691857,37.55473748
2775,74,126.8771851,37.50127567
2776,75,127.0559692,37.68685877
2777,75,126.9339614,37.47361931
2778,75,126.8475203,37.52995871
2779,75,126.8270683,37.53885739
2780,75,126.9531867,37.47370984
2781,75,126.8602541,37.49667843
2782,75,126.8316682,37.53077141
2783,75,126.8374145,37.52088897
2784,75,127.0792574,37.57968469
2785,75,127.0222801,37.63444973
2786,75,127.0840381,37.53463405
2787,75,126.8978669,37.46172322
2788,75,127.032418,37.64440506
2789,75,127.0785766,37.49946173
2790,75,127.0751929,37.49764689
2791,75,127.0675304,37.64904569
2792,75,126.9825529,37.47925026
2793,75,126.9950363,37.47299474
2794,75,127.1034178,37.50856135
2795,75,127.0668206,37.57603432
2796,75,127.0770739,37.5652553
2797,75,127.128095,37.55190676
2798,75,127.0279354,37.63627517
2799,75,126.8164535,37.58566613
2800,75,126.8164618,37.58476484
2801,75,127.0413863,37.66066431
2802,75,127.0609412,37.61296776
2803,75,127.0983262,37.61400227
2804,75,126.9213366,37.6439125
2805,75,127.0737078,37.55983509
2806,75,127.0737078,37.55983509
2807,75,127.0710452,37.62922907
2808,75,127.0722508,37.61661466
2809,75,127.0722508,37.61661466
2810,75,127.1095247,37.63927743
2811,75,126.8586369,37.55345459
2812,75,126.8608626,37.55797338
2813,75,126.8177259,37.57035075
2814,75,126.8301412,37.57492854
2815,75,127.1017975,37.60049387
2816,75,126.8883658,37.51755842
2817,75,127.058973,37.56248502
2818,75,127.0356428,37.49028717
2819,75,127.0117006,37.51903408
2820,75,126.8608549,37.55887468
2821,75,127.129303,37.53658752
2822,75,127.0599462,37.5895291
2823,75,127.0445947,37.69222338
2824,75,127.075778,37.59409379
2825,75,127.0438522,37.62822573
2826,75,127.0522496,37.55074215
2827,75,126.929239,37.49973594
2828,75,126.9060274,37.57353209
2829,75,126.9060274,37.57353209
2830,75,127.1034226,37.50766
2831,75,127.1317174,37.50594889
2832,75,126.8376614,37.49294851
2833,75,126.9649835,37.5638992
2834,75,127.1463365,37.52492212
2835,75,127.1058513,37.47612045
2836,75,127.0169049,37.58936078
2837,75,126.900322,37.57891129
2838,75,126.8995368,37.53564274
2839,75,126.8168487,37.54240409
2840,75,126.7994482,37.5873691
2841,75,126.8018228,37.57566579
2842,75,126.8386654,37.50737575
2843,75,126.8714757,37.50755489
2844,75,126.8645345,37.52554475
2845,75,126.7680448,37.55563175
2846,75,126.7691857,37.55473748
2847,75,126.8771776,37.50217699
2848,75,126.9022103,37.48427922
2849,75,126.9022103,37.48427922
2850,75,126.8771851,37.50127567
2851,76,127.0559692,37.68685877
2852,76,126.9339614,37.47361931
2853,76,126.8475203,37.52995871
2854,76,126.8270683,37.53885739
2855,76,126.9531867,37.47370984
2856,76,126.8602541,37.49667843
2857,76,126.8316682,37.53077141
2858,76,126.8374145,37.52088897
2859,76,127.0792574,37.57968469
2860,76,127.0222801,37.63444973
2861,76,127.0840381,37.53463405
2862,76,126.8978669,37.46172322
2863,76,127.032418,37.64440506
2864,76,127.0785766,37.49946173
2865,76,127.0751929,37.49764689
2866,76,127.0675304,37.64904569
2867,76,126.9825529,37.47925026
2868,76,126.9950363,37.47299474
2869,76,127.1034178,37.50856135
2870,76,127.0668206,37.57603432
2871,76,127.0770739,37.5652553
2872,76,127.128095,37.55190676
2873,76,127.0279354,37.63627517
2874,76,126.8164535,37.58566613
2875,76,126.8164618,37.58476484
2876,76,127.0413863,37.66066431
2877,76,127.0609412,37.61296776
2878,76,127.0983262,37.61400227
2879,76,126.9213366,37.6439125
2880,76,127.0737078,37.55983509
2881,76,127.0737078,37.55983509
2882,76,127.0710452,37.62922907
2883,76,127.0722508,37.61661466
2884,76,127.0722508,37.61661466
2885,76,127.1095247,37.63927743
2886,76,126.8586369,37.55345459
2887,76,126.8608626,37.55797338
2888,76,126.8177259,37.57035075
2889,76,126.8301412,37.57492854
2890,76,127.1017975,37.60049387
2891,76,126.8883658,37.51755842
2892,76,127.0589677,37.56338635
2893,76,127.058973,37.56248502
2894,76,127.058973,37.56248502
2895,76,127.0356428,37.49028717
2896,76,127.0117006,37.51903408
2897,76,126.8608549,37.55887468
2898,76,127.129303,37.53658752
2899,76,127.0599462,37.5895291
2900,76,127.0445947,37.69222338
2901,76,127.075778,37.59409379
2902,76,127.0438522,37.62822573
2903,76,127.0522496,37.55074215
2904,76,126.929239,37.49973594
2905,76,126.9060274,37.57353209
2906,76,126.9060274,37.57353209
2907,76,127.1034226,37.50766
2908,76,127.1317174,37.50594889
2909,76,126.8376614,37.49294851
2910,76,126.9649835,37.5638992
2911,76,127.1463365,37.52492212
2912,76,127.1058513,37.47612045
2913,76,127.0169049,37.58936078
2914,76,126.900322,37.57891129
2915,76,126.8995368,37.53564274
2916,76,126.8168487,37.54240409
2917,76,126.7994482,37.5873691
2918,76,126.8018228,37.57566579
2919,76,126.8386654,37.50737575
2920,76,126.8714757,37.50755489
2921,76,126.8645345,37.52554475
2922,76,126.7680448,37.55563175
2923,76,126.8771776,37.50217699
2924,76,126.9022103,37.48427922
2925,76,126.9022103,37.48427922
2926,76,126.8771851,37.50127567
2927,77,127.0559692,37.68685877
2928,77,126.9339614,37.47361931
2929,77,126.8475203,37.52995871
2930,77,126.8270683,37.53885739
2931,77,126.9531867,37.47370984
2932,77,126.8602541,37.49667843
2933,77,126.8316682,37.53077141
2934,77,126.8374145,37.52088897
2935,77,127.0792574,37.57968469
2936,77,127.0222801,37.63444973
2937,77,127.0840381,37.53463405
2938,77,126.8978669,37.46172322
2939,77,127.032418,37.64440506
2940,77,127.0785766,37.49946173
2941,77,127.0751929,37.49764689
2942,77,127.0675304,37.64904569
2943,77,126.9825529,37.47925026
2944,77,126.9950363,37.47299474
2945,77,127.1034178,37.50856135
2946,77,127.0668206,37.57603432
2947,77,127.0770739,37.5652553
2948,77,127.128095,37.55190676
2949,77,127.0279354,37.63627517
2950,77,126.8164535,37.58566613
2951,77,126.8164618,37.58476484
2952,77,127.0413863,37.66066431
2953,77,127.0609412,37.61296776
2954,77,127.0983262,37.61400227
2955,77,126.9213366,37.6439125
2956,77,127.0737078,37.55983509
2957,77,127.0737078,37.55983509
2958,77,127.0710452,37.62922907
2959,77,127.0722508,37.61661466
2960,77,127.0722508,37.61661466
2961,77,127.1095247,37.63927743
2962,77,126.8586369,37.55345459
2963,77,126.8608626,37.55797338
2964,77,126.8177259,37.57035075
2965,77,126.8301412,37.57492854
2966,77,127.1017975,37.60049387
2967,77,126.8883658,37.51755842
2968,77,127.0589677,37.56338635
2969,77,127.058973,37.56248502
2970,77,127.058973,37.56248502
2971,77,127.0356428,37.49028717
2972,77,127.0117006,37.51903408
2973,77,126.8608549,37.55887468
2974,77,127.129303,37.53658752
2975,77,127.0599462,37.5895291
2976,77,127.0445947,37.69222338
2977,77,127.075778,37.59409379
2978,77,127.0438522,37.62822573
2979,77,127.0522496,37.55074215
2980,77,126.929239,37.49973594
2981,77,126.9060274,37.57353209
2982,77,126.9060274,37.57353209
2983,77,127.1034226,37.50766
2984,77,127.1317174,37.50594889
2985,77,126.8376614,37.49294851
2986,77,126.9649835,37.5638992
2987,77,127.1463365,37.52492212
2988,77,127.1058513,37.47612045
2989,77,127.0169049,37.58936078
2990,77,126.900322,37.57891129
2991,77,126.8995368,37.53564274
2992,77,126.8168487,37.54240409
2993,77,126.7994482,37.5873691
2994,77,126.8018228,37.57566579
2995,77,126.8386654,37.50737575
2996,77,126.8714757,37.50755489
2997,77,126.8645345,37.52554475
2998,77,126.7680448,37.55563175
2999,77,126.7691857,37.55473748
3000,77,126.8771776,37.50217699
3001,77,126.9022103,37.48427922
3002,77,126.9022103,37.48427922
3003,77,126.8771851,37.50127567
