NO,K,lon,lat,시,구,도로명주소,id,
1617,57,127.128095,37.55190676,서울특별시,강동구,서울특별시 강동구 올림픽로 793,1617,1387
1618,57,127.0279354,37.63627517,서울특별시,강북구,서울특별시 강북구 오패산로 393,1618,1386
1619,57,126.8164535,37.58566613,서울특별시,강서구,서울특별시 강서구 양천로27길 261-40,1619,1385
1620,57,127.0413863,37.66066431,서울특별시,도봉구,서울특별시 도봉구 도봉로 627,1620,1384
1621,57,127.0609412,37.61296776,서울특별시,성북구,서울특별시 성북구 화랑로 292,1621,1383
1622,57,127.0983262,37.61400227,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33,1622,1382
1623,57,126.9213366,37.6439125,서울특별시,은평구,서울특별시 은평구 진관3로 77,1623,1381
1624,57,127.0737078,37.55983509,서울특별시,광진구,서울특별시 광진구 동일로 322,1624,1380
1625,57,127.0710452,37.62922907,서울특별시,노원구,서울특별시 노원구 동일로 1114,1625,1379
1626,57,127.0722508,37.61661466,서울특별시,노원구,서울특별시 노원구 화랑로 405,1626,1378
1627,57,127.1095247,37.63927743,서울특별시,노원구,서울특별시 노원구 화랑로 826,1627,1377
1628,57,126.8608626,37.55797338,서울특별시,강서구,서울특별시 강서구 양천로 556,1628,1376
1629,57,126.8177259,37.57035075,서울특별시,강서구,서울특별시 강서구 방화대로34길 43,1629,1375
1630,57,126.8301412,37.57492854,서울특별시,강서구,서울특별시 강서구 양천로 237,1630,1374
1631,57,127.1017975,37.60049387,서울특별시,중랑구,서울특별시 중랑구 망우로 447,1631,1373
1632,57,126.8883658,37.51755842,서울특별시,영등포구,서울특별시 영등포구 문래동6가 선유로 37,1632,1372
1633,57,127.058973,37.56248502,서울특별시,동대문구,서울특별시 동대문구 천호대로 361,1633,1371
1634,57,127.0356428,37.49028717,서울특별시,강남구,서울특별시 강남구 강남대로58길 45,1634,1370
1635,57,127.0117006,37.51903408,서울특별시,서초구,서울특별시 서초구 잠원로 181,1635,1369
1636,57,127.129303,37.53658752,서울특별시,강동구,서울특별시 강동구 천호대로 1056,1636,1368
1637,57,127.0599462,37.5895291,서울특별시,동대문구,서울특별시 동대문구 망우로 62,1637,1367
1638,57,127.0445947,37.69222338,서울특별시,도봉구,서울특별시 도봉구 도봉로 981,1638,1366
1639,57,127.075778,37.59409379,서울특별시,중랑구,서울특별시 중랑구 망우로 209,1639,1365
1640,57,127.0438522,37.62822573,서울특별시,강북구,서울특별시 강북구 월계로37길 142,1640,1364
1641,57,127.0522496,37.55074215,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200,1641,1363
1642,57,126.929239,37.49973594,서울특별시,동작구,서울특별시 동작구 상도로 77,1642,1362
1643,57,126.9060274,37.57353209,서울특별시,서대문구,서울특별시 서대문구 수색로 123,1643,1361
1644,57,127.1317174,37.50594889,서울특별시,송파구,서울특별시 송파구 마천로 103,1644,1360
1645,57,126.8376614,37.49294851,서울특별시,구로구,서울특별시 구로구 경인로8길 31,1645,1359
1646,57,126.9649835,37.5638992,서울특별시,서대문구,서울특별시 서대문구 충정로2가 충정로 59,1646,1358
1647,57,127.1463365,37.52492212,서울특별시,강동구,서울특별시 강동구 동남로 563,1647,1357
1648,57,127.1058513,37.47612045,서울특별시,강남구,서울특별시 강남구 밤고개로 206,1648,1356
1649,57,127.0169049,37.58936078,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168,1649,1355
1650,57,126.900322,37.57891129,서울특별시,은평구,서울특별시 은평구 수색로 199,1650,1354
1651,57,126.8995368,37.53564274,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12,1651,1353
1652,57,126.8168487,37.54240409,서울특별시,강서구,서울특별시 강서구 방화대로 18,1652,1352
1653,57,126.8018228,37.57566579,서울특별시,강서구,서울특별시 강서구 개화동로19길 5-20,1653,1351
1654,58,127.0559692,37.68685877,서울특별시,노원구,서울특별시 노원구 동일로 1776,1654,1350
1655,58,126.9339614,37.47361931,서울특별시,관악구,서울특별시 관악구 신림로 170,1655,1349
1656,58,126.8475203,37.52995871,서울특별시,강서구,서울특별시 강서구 강서로 21,1656,1348
1657,58,126.8270683,37.53885739,서울특별시,양천구,서울특별시 양천구 화곡로4길 2,1657,1347
1658,58,126.9531867,37.47370984,서울특별시,관악구,서울특별시 관악구 관악로 96,1658,1346
1659,58,126.8602541,37.49667843,서울특별시,구로구,서울특별시 구로구 경인로 364,1659,1345
1660,58,126.8316682,37.53077141,서울특별시,양천구,서울특별시 양천구 남부순환로 412,1660,1344
1661,58,126.8374145,37.52088897,서울특별시,양천구,서울특별시 양천구 남부순환로 538,1661,1343
1662,58,127.0792574,37.57968469,서울특별시,중랑구,서울특별시 중랑구 동일로 553,1662,1342
1663,58,127.0222801,37.63444973,서울특별시,강북구,서울특별시 강북구 덕릉로 78,1663,1341
1664,58,127.0840381,37.53463405,서울특별시,광진구,서울특별시 광진구 자양로 75,1664,1340
1665,58,126.8978669,37.46172322,서울특별시,금천구,서울특별시 금천구 시흥대로 316,1665,1339
1666,58,127.032418,37.64440506,서울특별시,도봉구,서울특별시 도봉구 도봉로 430,1666,1338
1667,58,127.0785766,37.49946173,서울특별시,강남구,서울특별시 강남구 남부순환로 3183,1667,1337
1668,58,127.0675304,37.64904569,서울특별시,노원구,서울특별시 노원구 동일로210길 86,1668,1336
1669,58,126.9825529,37.47925026,서울특별시,서초구,서울특별시 서초구 방배천로 32,1669,1335
1670,58,126.9950363,37.47299474,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3,1670,1334
1671,58,127.1034178,37.50856135,서울특별시,송파구,서울특별시 송파구 송파대로 475-2,1671,1333
1672,58,127.0668206,37.57603432,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15,1672,1332
1673,58,127.0770739,37.5652553,서울특별시,광진구,서울특별시 광진구 동일로 388,1673,1331
1674,58,127.128095,37.55190676,서울특별시,강동구,서울특별시 강동구 올림픽로 793,1674,1330
1675,58,127.0279354,37.63627517,서울특별시,강북구,서울특별시 강북구 오패산로 393,1675,1329
1676,58,126.8164535,37.58566613,서울특별시,강서구,서울특별시 강서구 양천로27길 261-40,1676,1328
1677,58,127.0413863,37.66066431,서울특별시,도봉구,서울특별시 도봉구 도봉로 627,1677,1327
1678,58,127.0609412,37.61296776,서울특별시,성북구,서울특별시 성북구 화랑로 292,1678,1326
1679,58,127.0983262,37.61400227,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33,1679,1325
1680,58,126.9213366,37.6439125,서울특별시,은평구,서울특별시 은평구 진관3로 77,1680,1324
1681,58,127.0737078,37.55983509,서울특별시,광진구,서울특별시 광진구 동일로 322,1681,1323
1682,58,127.0710452,37.62922907,서울특별시,노원구,서울특별시 노원구 동일로 1114,1682,1322
1683,58,127.0722508,37.61661466,서울특별시,노원구,서울특별시 노원구 화랑로 405,1683,1321
1684,58,127.1095247,37.63927743,서울특별시,노원구,서울특별시 노원구 화랑로 826,1684,1320
1685,58,126.8608626,37.55797338,서울특별시,강서구,서울특별시 강서구 양천로 556,1685,1319
1686,58,126.8177259,37.57035075,서울특별시,강서구,서울특별시 강서구 방화대로34길 43,1686,1318
1687,58,126.8301412,37.57492854,서울특별시,강서구,서울특별시 강서구 양천로 237,1687,1317
1688,58,127.1017975,37.60049387,서울특별시,중랑구,서울특별시 중랑구 망우로 447,1688,1316
1689,58,126.8883658,37.51755842,서울특별시,영등포구,서울특별시 영등포구 문래동6가 선유로 37,1689,1315
1690,58,127.058973,37.56248502,서울특별시,동대문구,서울특별시 동대문구 천호대로 361,1690,1314
1691,58,127.0356428,37.49028717,서울특별시,강남구,서울특별시 강남구 강남대로58길 45,1691,1313
1692,58,127.0117006,37.51903408,서울특별시,서초구,서울특별시 서초구 잠원로 181,1692,1312
1693,58,127.129303,37.53658752,서울특별시,강동구,서울특별시 강동구 천호대로 1056,1693,1311
1694,58,127.0599462,37.5895291,서울특별시,동대문구,서울특별시 동대문구 망우로 62,1694,1310
1695,58,127.0445947,37.69222338,서울특별시,도봉구,서울특별시 도봉구 도봉로 981,1695,1309
1696,58,127.075778,37.59409379,서울특별시,중랑구,서울특별시 중랑구 망우로 209,1696,1308
1697,58,127.0438522,37.62822573,서울특별시,강북구,서울특별시 강북구 월계로37길 142,1697,1307
1698,58,127.0522496,37.55074215,서울특별시,성동구,서울특별시 성동구 성수동2가 광나루로 200,1698,1306
1699,58,126.929239,37.49973594,서울특별시,동작구,서울특별시 동작구 상도로 77,1699,1305
1700,58,126.9060274,37.57353209,서울특별시,서대문구,서울특별시 서대문구 수색로 123,1700,1304
1701,58,127.1317174,37.50594889,서울특별시,송파구,서울특별시 송파구 마천로 103,1701,1303
1702,58,126.8376614,37.49294851,서울특별시,구로구,서울특별시 구로구 경인로8길 31,1702,1302
1703,58,126.9649835,37.5638992,서울특별시,서대문구,서울특별시 서대문구 충정로2가 충정로 59,1703,1301
1704,58,127.1463365,37.52492212,서울특별시,강동구,서울특별시 강동구 동남로 563,1704,1300
1705,58,127.1058513,37.47612045,서울특별시,강남구,서울특별시 강남구 밤고개로 206,1705,1299
1706,58,127.0169049,37.58936078,서울특별시,성북구,서울특별시 성북구 삼선동5가 보문로 168,1706,1298
1707,58,126.900322,37.57891129,서울특별시,은평구,서울특별시 은평구 수색로 199,1707,1297
1708,58,126.8995368,37.53564274,서울특별시,영등포구,서울특별시 영등포구 당산동6가 선유로52길 12,1708,1296
1709,58,126.8168487,37.54240409,서울특별시,강서구,서울특별시 강서구 방화대로 18,1709,1295
1710,58,126.7994482,37.5873691,서울특별시,강서구,서울특별시 강서구 개화동로 255,1710,1294
1711,58,126.8018228,37.57566579,서울특별시,강서구,서울특별시 강서구 개화동로19길 5-20,1711,1293
1712,59,127.0559692,37.68685877,서울특별시,노원구,서울특별시 노원구 동일로 1776,1712,1292
1713,59,126.9339614,37.47361931,서울특별시,관악구,서울특별시 관악구 신림로 170,1713,1291
1714,59,126.8475203,37.52995871,서울특별시,강서구,서울특별시 강서구 강서로 21,1714,1290
1715,59,126.8270683,37.53885739,서울특별시,양천구,서울특별시 양천구 화곡로4길 2,1715,1289
1716,59,126.9531867,37.47370984,서울특별시,관악구,서울특별시 관악구 관악로 96,1716,1288
1717,59,126.8602541,37.49667843,서울특별시,구로구,서울특별시 구로구 경인로 364,1717,1287
1718,59,126.8316682,37.53077141,서울특별시,양천구,서울특별시 양천구 남부순환로 412,1718,1286
1719,59,126.8374145,37.52088897,서울특별시,양천구,서울특별시 양천구 남부순환로 538,1719,1285
1720,59,127.0792574,37.57968469,서울특별시,중랑구,서울특별시 중랑구 동일로 553,1720,1284
1721,59,127.0222801,37.63444973,서울특별시,강북구,서울특별시 강북구 덕릉로 78,1721,1283
1722,59,127.0840381,37.53463405,서울특별시,광진구,서울특별시 광진구 자양로 75,1722,1282
1723,59,126.8978669,37.46172322,서울특별시,금천구,서울특별시 금천구 시흥대로 316,1723,1281
1724,59,127.032418,37.64440506,서울특별시,도봉구,서울특별시 도봉구 도봉로 430,1724,1280
1725,59,127.0785766,37.49946173,서울특별시,강남구,서울특별시 강남구 남부순환로 3183,1725,1279
1726,59,127.0675304,37.64904569,서울특별시,노원구,서울특별시 노원구 동일로210길 86,1726,1278
1727,59,126.9825529,37.47925026,서울특별시,서초구,서울특별시 서초구 방배천로 32,1727,1277
1728,59,126.9950363,37.47299474,서울특별시,서초구,서울특별시 서초구 남부순환로296가길 3,1728,1276
1729,59,127.1034178,37.50856135,서울특별시,송파구,서울특별시 송파구 송파대로 475-2,1729,1275
1730,59,127.0668206,37.57603432,서울특별시,동대문구,서울특별시 동대문구 한천로33길 15,1730,1274
1731,59,127.0770739,37.5652553,서울특별시,광진구,서울특별시 광진구 동일로 388,1731,1273
1732,59,127.128095,37.55190676,서울특별시,강동구,서울특별시 강동구 올림픽로 793,1732,1272
1733,59,127.0279354,37.63627517,서울특별시,강북구,서울특별시 강북구 오패산로 393,1733,1271
1734,59,126.8164535,37.58566613,서울특별시,강서구,서울특별시 강서구 양천로27길 261-40,1734,1270
1735,59,127.0413863,37.66066431,서울특별시,도봉구,서울특별시 도봉구 도봉로 627,1735,1269
1736,59,127.0609412,37.61296776,서울특별시,성북구,서울특별시 성북구 화랑로 292,1736,1268
1737,59,127.0983262,37.61400227,서울특별시,중랑구,서울특별시 중랑구 신내로16길 33,1737,1267
1738,59,126.9213366,37.6439125,서울특별시,은평구,서울특별시 은평구 진관3로 77,1738,1266
1739,59,127.0737078,37.55983509,서울특별시,광진구,서울특별시 광진구 동일로 322,1739,1265
1740,59,127.0710452,37.62922907,서울특별시,노원구,서울특별시 노원구 동일로 1114,1740,1264
1741,59,127.0722508,37.61661466,서울특별시,노원구,서울특별시 노원구 화랑로 405,1741,1263
1742,59,127.1095247,37.63927743,서울특별시,노원구,서울특별시 노원구 화랑로 826,1742,1262
1743,59,126.8608626,37.55797338,서울특별시,강서구,서울특별시 강서구 양천로 556,1743,1261
